image_id,session,plant,fold,camera,bbch,cls,p_0_S1,p_1_S2,p_2_S5,p_3_S6,p_4_S7,p_5_S8,pred
c1_p030_20231124_o10,p030_20231124,30,0,1,82,5_S8,0.00019872564,0.00031654313,0.03204441,4.3183227e-05,0.0027201527,0.96467686,5_S8
c1_p030_20231127_o02,p030_20231127,30,0,1,85,5_S8,1.5990772e-06,1.1319286e-06,8.311275e-05,3.297325e-07,0.00077000406,0.9991437,5_S8
c1_p030_20231130_o06,p030_20231130,30,0,1,87,5_S8,0.0012050496,3.0860592e-05,0.0025581103,0.00015373804,0.005534552,0.9905178,5_S8
c1_p035_20230828_o11,p035_20230828,35,0,1,14,0_S1,0.98300433,4.675992e-05,0.014726718,0.0020534885,8.245548e-05,8.6160966e-05,0_S1
c1_p035_20230904_o01,p035_20230904,35,0,1,16,0_S1,5.261873e-05,6.2056056e-06,0.9990501,0.00085560797,3.539311e-05,7.246714e-08,2_S5
c1_p035_20230908_o08,p035_20230908,35,0,1,52,2_S5,0.10179643,0.01871852,0.33032286,0.5226103,0.026489945,6.1939936e-05,3_S6
c1_p035_20230921_o06,p035_20230921,35,0,1,52,2_S5,0.00013385585,0.0033662305,0.0025754338,0.9938315,9.251309e-05,4.948899e-07,3_S6
c1_p035_20231006_o07,p035_20231006,35,0,1,52,2_S5,0.0067968667,0.022821018,0.016277801,0.28464732,0.66938436,7.26386e-05,4_S7
c1_p035_20231017_o05,p035_20231017,35,0,1,52,2_S5,6.39626e-05,0.007952836,0.0003382362,0.0013238095,0.99029833,2.2825938e-05,4_S7
c1_p035_20231023_o05,p035_20231023,35,0,1,52,2_S5,5.086935e-10,1.2601458e-05,1.7080263e-06,1.7760654e-07,0.999985,5.141152e-07,4_S7
c1_p035_20231027_o02,p035_20231027,35,0,1,52,2_S5,1.0410789e-06,0.92306995,7.606875e-05,0.0003275986,0.075400196,0.0011251584,1_S2
c1_p035_20231101_o11,p035_20231101,35,0,1,52,2_S5,1.1244651e-08,0.00046409058,3.826601e-06,9.409588e-05,0.9994261,1.1894464e-05,4_S7
c1_p035_20231106_o08,p035_20231106,35,0,1,52,2_S5,3.5113021e-09,2.6601487e-05,1.5672934e-07,6.478485e-06,0.99996614,6.9057256e-07,4_S7
c1_p035_20231109_o09,p035_20231109,35,0,1,52,2_S5,2.180396e-06,0.5211059,0.00022011237,0.0021555212,0.3743714,0.102144964,1_S2
c1_p035_20231120_o07,p035_20231120,35,0,1,52,2_S5,4.429453e-06,0.06237813,0.00021741766,3.2456534e-05,0.93169963,0.0056678536,4_S7
c1_p035_20231124_o01,p035_20231124,35,0,1,52,2_S5,0.0029837356,0.17022008,0.5149662,0.042202532,0.17077127,0.09885616,2_S5
c1_p035_20231127_o10,p035_20231127,35,0,1,52,2_S5,4.4561006e-07,0.0005120945,7.660185e-06,7.3819e-07,0.014470204,0.98500896,5_S8
c1_p035_20231130_o06,p035_20231130,35,0,1,52,2_S5,0.00021590621,0.016714076,0.047534194,0.000708073,0.09134267,0.8434851,5_S8
c1_p036_20230828_o07,p036_20230828,36,0,1,51,2_S5,0.95111954,0.0020981918,0.008591149,0.037961215,0.0002150145,1.4863361e-05,0_S1
c1_p036_20230904_o04,p036_20230904,36,0,1,60,3_S6,0.010946765,0.3769872,0.20534396,0.40461555,0.0021003312,6.1221476e-06,3_S6
c1_p036_20230908_o01,p036_20230908,36,0,1,63,3_S6,0.00045357153,0.00022456737,0.00088412216,0.9926864,0.0057509756,4.098218e-07,3_S6
c1_p036_20230921_o03,p036_20230921,36,0,1,70,4_S7,6.1719554e-08,0.0001324253,3.7209273e-05,0.05615283,0.9436774,8.698405e-09,4_S7
c1_p036_20231006_o01,p036_20231006,36,0,1,72,4_S7,4.9205518e-08,7.286651e-05,6.026845e-07,3.2386448e-05,0.9998864,7.761169e-06,4_S7
c1_p036_20231017_o03,p036_20231017,36,0,1,73,4_S7,7.3280624e-08,8.086201e-06,1.626865e-06,2.5919e-06,0.99998736,1.4617103e-07,4_S7
c1_p036_20231023_o02,p036_20231023,36,0,1,74,4_S7,9.6506e-07,0.01507695,0.0003921404,0.03483757,0.9496861,6.139243e-06,4_S7
c1_p036_20231027_o05,p036_20231027,36,0,1,75,4_S7,2.2376422e-05,0.0598471,0.003518783,0.011627777,0.9247752,0.00020871156,4_S7
c1_p036_20231101_o09,p036_20231101,36,0,1,76,4_S7,2.2220368e-09,0.00016552929,2.2925657e-05,0.0035379066,0.99627364,3.2484373e-08,4_S7
c1_p036_20231106_o06,p036_20231106,36,0,1,77,4_S7,0.00021724912,0.051062252,0.0037454984,0.6665202,0.2176048,0.060849994,3_S6
c1_p036_20231109_o04,p036_20231109,36,0,1,78,4_S7,3.668691e-05,0.40497148,0.0022696285,0.00225545,0.5799205,0.010546276,4_S7
c1_p036_20231120_o10,p036_20231120,36,0,1,81,5_S8,3.929581e-06,0.011841839,0.0004075078,2.5060579e-05,0.48562422,0.5020974,5_S8
c1_p036_20231124_o08,p036_20231124,36,0,1,82,5_S8,0.0004339347,0.025566954,0.009401476,0.0018758954,0.21834198,0.74437976,5_S8
c1_p036_20231127_o04,p036_20231127,36,0,1,83,5_S8,0.001616267,0.0012517642,0.06360895,0.0017100201,0.072660476,0.8591526,5_S8
c1_p036_20231130_o05,p036_20231130,36,0,1,84,5_S8,0.00042689728,0.00030515506,0.025799066,0.00019348688,0.008715576,0.96455985,5_S8
c1_p054_20230929_o02,p054_20230929,54,0,1,13,0_S1,0.99995816,2.1148974e-06,2.8809352e-06,1.7320008e-06,8.61693e-07,3.433359e-05,0_S1
c1_p054_20231004_o11,p054_20231004,54,0,1,13,0_S1,0.9504859,0.010679412,0.0038253197,0.00046848532,0.008172586,0.026368288,0_S1
c1_p054_20231011_o12,p054_20231011,54,0,1,14,0_S1,0.9929054,0.00023000428,0.0029891126,0.0012738212,0.0022286715,0.0003729079,0_S1
c1_p054_20231017_o04,p054_20231017,54,0,1,53,2_S5,0.66517603,0.25571436,0.019873152,0.0026776022,0.050478406,0.0060803485,0_S1
c1_p054_20231019_o06,p054_20231019,54,0,1,53,2_S5,0.20957436,0.08974627,0.6833171,0.013922887,0.003039668,0.00039973154,2_S5
c1_p054_20231023_o06,p054_20231023,54,0,1,60,3_S6,0.0010395334,0.0070167338,0.038636457,0.2156058,0.73746866,0.00023275218,4_S7
c1_p054_20231027_o07,p054_20231027,54,0,1,65,3_S6,0.0044482914,0.048512977,0.67155474,0.11684566,0.15721667,0.0014216766,2_S5
c1_p054_20231101_o11,p054_20231101,54,0,1,65,3_S6,0.00012827954,0.0070221173,0.13495634,0.8262958,0.031577054,2.036696e-05,3_S6
c1_p054_20231106_o02,p054_20231106,54,0,1,68,3_S6,1.3689361e-05,0.0024708188,0.003795373,0.018563265,0.97504073,0.00011606201,4_S7
c1_p054_20231109_o05,p054_20231109,54,0,1,70,4_S7,2.0106014e-05,5.3783086e-05,0.00013756749,0.07162924,0.9281035,5.5765788e-05,4_S7
c1_p054_20231120_o02,p054_20231120,54,0,1,71,4_S7,3.4721565e-05,0.00018769206,6.6312496e-05,0.00070653984,0.98366654,0.015338133,4_S7
c1_p054_20231127_o02,p054_20231127,54,0,1,73,4_S7,1.3560025e-07,1.5372381e-05,1.9564527e-06,0.0030881893,0.9962477,0.00064676173,4_S7
c1_p054_20231130_o04,p054_20231130,54,0,1,75,4_S7,8.413696e-05,7.5372714e-05,0.0007807708,0.02827387,0.9697581,0.0010277014,4_S7
c1_p054_20231204_o04,p054_20231204,54,0,1,78,4_S7,1.664462e-06,4.5152437e-06,1.7472157e-05,0.0020636464,0.9978896,2.306712e-05,4_S7
c1_p054_20231211_o04,p054_20231211,54,0,1,79,4_S7,2.0116584e-06,1.1971065e-05,4.6731813e-05,0.023844378,0.97604275,5.2142157e-05,4_S7
c1_p054_20231214_o11,p054_20231214,54,0,1,79,4_S7,3.699164e-07,4.617085e-05,1.0537455e-06,6.948014e-05,0.99873346,0.00114946,4_S7
c1_p054_20231218_o07,p054_20231218,54,0,1,79,4_S7,1.149478e-06,8.317089e-05,2.0388592e-05,0.003291602,0.9956703,0.00093326817,4_S7
c1_p054_20231227_o03,p054_20231227,54,0,1,79,4_S7,4.325598e-05,0.049750816,0.0006640406,0.0002956672,0.16738838,0.7818579,5_S8
c1_p054_20240104_o08,p054_20240104,54,0,1,82,5_S8,1.8974046e-05,0.0008896816,0.00012567951,4.4837463e-05,0.79801035,0.20091055,4_S7
c1_p057_20230929_o10,p057_20230929,57,0,1,13,0_S1,0.99995553,1.1296123e-05,2.610177e-05,3.2928754e-06,1.7201123e-07,3.5962555e-06,0_S1
c1_p057_20231004_o08,p057_20231004,57,0,1,13,0_S1,0.9987919,0.00023817677,0.0006607915,5.6774297e-05,6.186321e-05,0.00019042549,0_S1
c1_p057_20231011_o05,p057_20231011,57,0,1,21,1_S2,0.85240465,0.009718848,0.13463488,0.0028267591,0.0003983236,1.654092e-05,0_S1
c1_p057_20231017_o10,p057_20231017,57,0,1,60,3_S6,1.7204824e-05,2.2668994e-05,0.999752,0.00011748317,9.054739e-05,1.3887137e-07,2_S5
c1_p057_20231019_o01,p057_20231019,57,0,1,61,3_S6,0.0001597474,0.00354724,0.3496693,0.6463687,0.00025486926,1.0764665e-07,3_S6
c1_p057_20231023_o09,p057_20231023,57,0,1,64,3_S6,5.0906496e-05,0.0055729393,0.09968915,0.79211366,0.10257185,1.4952321e-06,3_S6
c1_p057_20231027_o05,p057_20231027,57,0,1,65,3_S6,4.8062475e-08,0.0004321702,0.002982977,0.37761503,0.6189697,4.5354216e-08,4_S7
c1_p057_20231101_o02,p057_20231101,57,0,1,67,3_S6,2.7009464e-06,0.0021114836,0.09240833,0.9029025,0.002574871,6.009881e-08,3_S6
c1_p057_20231106_o11,p057_20231106,57,0,1,70,4_S7,1.3300914e-08,0.00035209302,2.924437e-06,0.9937692,0.005872522,3.2007845e-06,3_S6
c1_p057_20231109_o10,p057_20231109,57,0,1,71,4_S7,9.297066e-08,6.828654e-05,0.00012217238,0.976428,0.023367777,1.3647321e-05,3_S6
c1_p057_20231120_o05,p057_20231120,57,0,1,73,4_S7,5.2617516e-08,1.4180078e-05,2.1438382e-06,1.4030361e-05,0.9966724,0.0032972076,4_S7
c1_p057_20231127_o04,p057_20231127,57,0,1,75,4_S7,4.6263984e-09,1.2742947e-07,3.1888284e-08,3.5789844e-07,0.9999896,9.881276e-06,4_S7
c1_p057_20231130_o12,p057_20231130,57,0,1,77,4_S7,3.9885302e-07,1.9618683e-06,2.5293499e-05,0.0009662237,0.9975955,0.0014106513,4_S7
c1_p057_20231204_o04,p057_20231204,57,0,1,78,4_S7,8.029996e-08,2.1546216e-06,3.6224705e-07,2.2788354e-06,0.99989223,0.00010278503,4_S7
c1_p057_20231211_o11,p057_20231211,57,0,1,79,4_S7,8.8845303e-07,2.785878e-06,6.0450247e-06,0.0011365244,0.99686396,0.0019898962,4_S7
c1_p057_20231214_o03,p057_20231214,57,0,1,79,4_S7,8.773429e-07,4.5744528e-06,2.2517597e-07,8.611179e-06,0.9996848,0.0003010001,4_S7
c1_p057_20231218_o08,p057_20231218,57,0,1,79,4_S7,5.8765232e-05,0.00020769985,0.00018423524,0.00037949995,0.99830997,0.00085977785,4_S7
c1_p057_20231227_o02,p057_20231227,57,0,1,80,5_S8,0.00052567356,0.011538638,0.010309538,0.00080281217,0.4135459,0.5632774,5_S8
c1_p057_20240104_o06,p057_20240104,57,0,1,83,5_S8,0.00013213164,0.0009570655,0.0010871316,8.184977e-05,0.5674285,0.43031326,4_S7
c1_p066_20231006_o04,p066_20231006,66,0,1,13,0_S1,0.9997173,6.8301524e-06,2.4138353e-05,5.937717e-06,2.8461738e-05,0.00021720852,0_S1
c1_p066_20231011_o07,p066_20231011,66,0,1,13,0_S1,0.99994385,3.5888095e-06,7.878537e-06,2.1742665e-06,6.349725e-06,3.6194255e-05,0_S1
c1_p066_20231017_o07,p066_20231017,66,0,1,13,0_S1,0.9954325,0.00029960688,0.00039663914,0.00010403428,0.0023886107,0.001378607,0_S1
c1_p066_20231019_o05,p066_20231019,66,0,1,13,0_S1,0.9999851,2.6191074e-06,1.10591545e-05,1.5944252e-07,8.16018e-08,8.9945746e-07,0_S1
c1_p066_20231023_o07,p066_20231023,66,0,1,13,0_S1,0.8894487,0.033180285,0.048796937,0.008767621,0.015353359,0.0044531217,0_S1
c1_p066_20231027_o12,p066_20231027,66,0,1,14,0_S1,0.13117033,0.0009165351,0.86688423,0.0009703389,2.6132548e-05,3.251426e-05,2_S5
c1_p066_20231101_o05,p066_20231101,66,0,1,53,2_S5,0.00013913959,0.0021308854,0.9976526,7.670196e-05,5.884572e-07,1.2369307e-07,2_S5
c1_p066_20231106_o03,p066_20231106,66,0,1,60,3_S6,4.0816907e-05,0.001700043,0.9148795,0.0832623,0.00011699554,3.6228323e-07,2_S5
c1_p066_20231109_o11,p066_20231109,66,0,1,65,3_S6,2.850099e-07,0.0006007028,5.937064e-05,0.9992999,3.973882e-05,8.658384e-09,3_S6
c1_p066_20231120_o02,p066_20231120,66,0,1,67,3_S6,3.3994606e-08,4.4539793e-05,1.8474748e-05,0.013011975,0.9869249,7.13333e-08,4_S7
c1_p066_20231127_o08,p066_20231127,66,0,1,70,4_S7,3.277241e-07,2.055828e-06,1.49091e-06,0.003270323,0.99671483,1.0902132e-05,4_S7
c1_p066_20231130_o08,p066_20231130,66,0,1,71,4_S7,6.8619335e-07,5.1588904e-05,3.292428e-06,0.0013478616,0.9983942,0.00020224413,4_S7
c1_p066_20231204_o07,p066_20231204,66,0,1,73,4_S7,8.567536e-06,9.6920776e-05,4.536434e-05,0.0016005402,0.998116,0.0001326806,4_S7
c1_p066_20231211_o01,p066_20231211,66,0,1,75,4_S7,7.177351e-08,2.6115268e-07,1.4964036e-07,1.1139402e-05,0.9999529,3.5393892e-05,4_S7
c1_p066_20231214_o01,p066_20231214,66,0,1,78,4_S7,3.4074858e-07,7.978291e-06,3.944188e-06,3.1743788e-05,0.9997191,0.00023690093,4_S7
c1_p066_20231218_o11,p066_20231218,66,0,1,79,4_S7,2.5427228e-06,0.00035835884,0.00038102557,0.0035672404,0.95735544,0.038335405,4_S7
c1_p066_20231227_o10,p066_20231227,66,0,1,80,5_S8,3.3391364e-06,9.664282e-05,6.5078195e-05,8.2430044e-05,0.9646429,0.03510965,4_S7
c1_p066_20240115_o04,p066_20240115,66,0,1,82,5_S8,6.3601084e-07,0.00012832429,1.8597722e-05,2.3434925e-06,0.00016567658,0.99968433,5_S8
c1_p066_20240119_o05,p066_20240119,66,0,1,82,5_S8,1.8592152e-07,7.8276564e-05,1.2555798e-05,1.3724954e-05,1.9336876e-05,0.9998759,5_S8
c1_p066_20240126_o07,p066_20240126,66,0,1,84,5_S8,1.1782801e-05,0.0009106411,0.00026616047,0.0002783624,0.0012648529,0.9972683,5_S8
c1_p069_20231006_o11,p069_20231006,69,0,1,13,0_S1,0.9997812,8.327469e-06,2.0525164e-05,3.9800316e-06,1.2409479e-05,0.00017361242,0_S1
c1_p069_20231011_o06,p069_20231011,69,0,1,13,0_S1,0.9999974,1.4686304e-07,1.0636309e-06,1.4847438e-07,5.9686855e-08,1.1802787e-06,0_S1
c1_p069_20231017_o08,p069_20231017,69,0,1,13,0_S1,0.9992986,3.543106e-05,0.00057461415,2.0404621e-05,3.4986067e-05,3.5916706e-05,0_S1
c1_p069_20231019_o12,p069_20231019,69,0,1,14,0_S1,0.9993143,2.500662e-05,0.0003847194,2.845781e-05,6.735375e-05,0.0001803166,0_S1
c1_p069_20231023_o09,p069_20231023,69,0,1,14,0_S1,0.9141845,0.075951695,0.008903478,0.00057762116,0.00030906912,7.365776e-05,0_S1
c1_p069_20231027_o12,p069_20231027,69,0,1,15,0_S1,0.3668241,0.0011339779,0.6313847,0.00046118585,6.6352804e-05,0.00012969857,2_S5
c1_p069_20231101_o08,p069_20231101,69,0,1,53,2_S5,1.1012457e-05,0.00013799556,0.9980673,0.0017824036,1.2610267e-06,1.00977795e-08,2_S5
c1_p069_20231106_o12,p069_20231106,69,0,1,61,3_S6,9.367618e-11,9.645324e-08,8.875087e-06,0.9999902,7.397877e-07,1.6106966e-12,3_S6
c1_p069_20231109_o11,p069_20231109,69,0,1,66,3_S6,1.23089525e-11,3.8534804e-08,8.057564e-08,0.998398,0.001601892,4.9733095e-10,3_S6
c1_p069_20231120_o06,p069_20231120,69,0,1,70,4_S7,2.6341526e-05,9.527934e-05,0.0030530577,0.96873885,0.02803065,5.5907556e-05,3_S6
c1_p069_20231127_o09,p069_20231127,69,0,1,72,4_S7,3.462694e-06,1.2558957e-05,1.8543278e-05,0.064510316,0.9354274,2.771914e-05,4_S7
c1_p069_20231130_o07,p069_20231130,69,0,1,73,4_S7,0.00019708188,0.0038291276,0.033723354,0.0089048445,0.7558463,0.19749932,4_S7
c1_p069_20231204_o04,p069_20231204,69,0,1,74,4_S7,0.00030827787,0.00015775481,0.0015407751,0.16729186,0.82920414,0.0014971478,4_S7
c1_p069_20231211_o05,p069_20231211,69,0,1,76,4_S7,1.3635378e-05,0.0011784502,3.1864096e-05,0.00048180734,0.9608059,0.037488375,4_S7
c1_p069_20231214_o05,p069_20231214,69,0,1,77,4_S7,1.9966308e-06,1.2960315e-05,1.6130534e-06,1.9245766e-05,0.9993905,0.0005735673,4_S7
c1_p069_20231218_o05,p069_20231218,69,0,1,78,4_S7,1.1260061e-08,1.0596958e-07,2.559591e-07,5.33553e-07,0.9999982,9.038711e-07,4_S7
c1_p069_20231227_o06,p069_20231227,69,0,1,79,4_S7,3.6740982e-08,9.7138425e-08,1.0602938e-06,4.895666e-06,0.9999926,1.2918015e-06,4_S7
c1_p069_20240115_o04,p069_20240115,69,0,1,82,5_S8,7.049732e-07,5.2137684e-06,1.10830515e-05,1.9855445e-07,0.76955485,0.23042795,4_S7
c1_p069_20240119_o06,p069_20240119,69,0,1,82,5_S8,2.4585495e-06,1.6590693e-05,1.6291211e-05,4.9382634e-06,0.0016669842,0.99829286,5_S8
c1_p069_20240126_o09,p069_20240126,69,0,1,84,5_S8,3.670242e-07,1.8775346e-06,1.2386022e-05,1.749172e-06,0.00014700751,0.99983656,5_S8
c1_p070_20231006_o08,p070_20231006,70,0,1,13,0_S1,0.9999957,7.9540837e-07,1.8431697e-06,2.1120589e-07,2.5279292e-07,1.3112253e-06,0_S1
c1_p070_20231011_o08,p070_20231011,70,0,1,13,0_S1,0.9999038,4.1561638e-05,3.539033e-05,5.464615e-06,5.5662863e-06,8.134452e-06,0_S1
c1_p070_20231017_o03,p070_20231017,70,0,1,13,0_S1,0.99381095,0.0025481659,0.0028513242,6.229224e-05,0.00026155176,0.00046564967,0_S1
c1_p070_20231019_o02,p070_20231019,70,0,1,14,0_S1,0.9931671,4.5569e-05,0.00663031,6.865061e-05,3.720585e-05,5.115034e-05,0_S1
c1_p070_20231023_o03,p070_20231023,70,0,1,14,0_S1,0.73887485,0.005738935,0.25529987,7.213954e-05,6.8395602e-06,7.3553633e-06,0_S1
c1_p070_20231027_o01,p070_20231027,70,0,1,21,1_S2,0.0024835526,0.00021303588,0.99706906,0.00022983193,4.343549e-06,2.738281e-07,2_S5
c1_p070_20231101_o12,p070_20231101,70,0,1,60,3_S6,4.2546326e-05,0.00057351135,0.99905294,0.00033093913,6.018788e-08,1.0753235e-10,2_S5
c1_p070_20231106_o08,p070_20231106,70,0,1,62,3_S6,6.6362504e-06,0.00298144,0.0033745694,0.99214387,0.00015077944,0.0013427819,3_S6
c1_p070_20231109_o07,p070_20231109,70,0,1,65,3_S6,1.4314303e-05,0.0043825023,0.0060192123,0.98432356,0.004359137,0.0009013277,3_S6
c1_p070_20231120_o03,p070_20231120,70,0,1,70,4_S7,1.2741626e-06,0.0008568457,0.0013935867,0.90404594,0.093694024,8.37585e-06,3_S6
c1_p070_20231127_o07,p070_20231127,70,0,1,71,4_S7,1.347946e-07,1.128361e-06,1.1862768e-06,0.0026685288,0.99732816,9.086111e-07,4_S7
c1_p070_20231130_o09,p070_20231130,70,0,1,73,4_S7,1.5530457e-05,0.0009874613,0.00034285494,0.0025500695,0.99554366,0.00056039233,4_S7
