image_id,session,plant,fold,camera,bbch,cls,p_0_S1,p_1_S2,p_2_S5,p_3_S6,p_4_S7,p_5_S8,pred
c1_p025_20231101_o07,p025_20231101,25,0,1,78,4_S7,3.485067e-08,0.014663501,6.1912186e-07,5.3231095e-05,0.9846186,0.00066405337,4_S7
c1_p025_20231106_o01,p025_20231106,25,0,1,79,4_S7,3.0672146e-07,0.00022028857,1.0710477e-05,1.4438632e-05,0.9989611,0.0007930608,4_S7
c1_p025_20231109_o12,p025_20231109,25,0,1,79,4_S7,3.110792e-05,0.3055618,0.0010492087,0.0010064399,0.6765917,0.015759693,4_S7
c1_p025_20231120_o02,p025_20231120,25,0,1,81,5_S8,4.9978235e-09,2.4309747e-08,1.2939796e-07,5.383656e-10,5.353572e-06,0.9999945,5_S8
c1_p025_20231124_o04,p025_20231124,25,0,1,81,5_S8,3.1677966e-06,8.70176e-05,0.00029274655,3.1916313e-06,0.02769698,0.9719169,5_S8
c1_p025_20231127_o09,p025_20231127,25,0,1,81,5_S8,3.1424647e-06,0.0003561443,0.00060272496,1.1884554e-06,0.002881761,0.9961551,5_S8
c1_p025_20231130_o12,p025_20231130,25,0,1,81,5_S8,1.9379759e-05,2.6102985e-06,9.533986e-05,7.4520324e-07,0.0014478106,0.9984341,5_S8
c1_p030_20230828_o03,p030_20230828,30,0,1,15,0_S1,0.9758731,0.018889777,0.004372692,0.0007122671,1.9288087e-05,0.00013287182,0_S1
c1_p030_20230904_o12,p030_20230904,30,0,1,53,2_S5,0.019002514,0.28950846,0.0186912,0.6660509,0.0067062397,4.0752744e-05,3_S6
c1_p030_20230908_o03,p030_20230908,30,0,1,62,3_S6,0.00040698383,0.0048183035,0.035264798,0.93971044,0.019373786,0.00042565557,3_S6
c1_p030_20230921_o03,p030_20230921,30,0,1,70,4_S7,0.000144556,0.008798998,0.010922382,0.40723026,0.5723944,0.0005093428,4_S7
c1_p030_20231006_o12,p030_20231006,30,0,1,73,4_S7,0.00028863383,0.004833147,0.009496002,0.18272528,0.7686035,0.034053497,4_S7
c1_p030_20231017_o02,p030_20231017,30,0,1,75,4_S7,1.9760706e-05,0.0038882056,9.253159e-05,0.0011040947,0.99440295,0.00049245637,4_S7
c1_p030_20231023_o04,p030_20231023,30,0,1,76,4_S7,3.0002475e-08,0.00074048544,1.6203832e-05,4.128361e-05,0.9991966,5.4936363e-06,4_S7
c1_p030_20231027_o04,p030_20231027,30,0,1,77,4_S7,9.553158e-06,0.004520291,0.0013846285,8.219757e-05,0.8505012,0.1435021,4_S7
c1_p030_20231101_o01,p030_20231101,30,0,1,78,4_S7,8.031142e-05,0.010892909,0.006552959,6.761626e-06,0.1699161,0.81255096,5_S8
c1_p030_20231106_o08,p030_20231106,30,0,1,79,4_S7,1.741315e-06,3.0168335e-06,4.693321e-06,3.5628898e-07,0.947781,0.05220915,4_S7
c1_p030_20231109_o04,p030_20231109,30,0,1,79,4_S7,1.8199114e-06,0.002683255,1.9228484e-05,1.8542254e-05,0.99170685,0.005570371,4_S7
c1_p030_20231120_o03,p030_20231120,30,0,1,81,5_S8,4.139744e-06,3.0556028e-05,0.00046951964,6.715876e-07,0.00035313668,0.9991418,5_S8
c1_p030_20231124_o10,p030_20231124,30,0,1,82,5_S8,6.0779804e-08,1.2788131e-07,8.136151e-05,1.0600414e-08,3.244833e-05,0.99988604,5_S8
c1_p030_20231127_o02,p030_20231127,30,0,1,85,5_S8,2.0613666e-07,3.7759102e-07,2.803282e-05,7.3695205e-08,0.0009585999,0.9990127,5_S8
c1_p030_20231130_o06,p030_20231130,30,0,1,87,5_S8,0.00043896987,1.1538494e-05,0.00088670553,3.914474e-06,0.00023417521,0.99842465,5_S8
c1_p035_20230828_o11,p035_20230828,35,0,1,14,0_S1,0.54925984,0.0010656501,0.44630572,0.0016669057,7.533828e-05,0.0016265078,0_S1
c1_p035_20230904_o01,p035_20230904,35,0,1,16,0_S1,4.4016895e-05,0.001646385,0.996915,0.0013413,5.1593153e-05,1.6433415e-06,2_S5
c1_p035_20230908_o08,p035_20230908,35,0,1,52,2_S5,0.2462468,0.0066870973,0.3396856,0.40580767,0.0013850107,0.00018782966,3_S6
c1_p035_20230921_o06,p035_20230921,35,0,1,52,2_S5,4.0234256e-05,0.0006381835,0.0013155232,0.9979086,9.737968e-05,1.0713005e-07,3_S6
c1_p035_20231006_o07,p035_20231006,35,0,1,52,2_S5,0.0052081943,0.17402682,0.051082354,0.49992275,0.24772339,0.02203652,3_S6
c1_p035_20231017_o05,p035_20231017,35,0,1,52,2_S5,0.009929154,0.16592701,0.04201284,0.28284025,0.49064457,0.008646241,4_S7
c1_p035_20231023_o05,p035_20231023,35,0,1,52,2_S5,0.00011874317,0.0023688825,0.0009750924,0.010530264,0.98263526,0.0033716906,4_S7
c1_p035_20231027_o02,p035_20231027,35,0,1,52,2_S5,7.253034e-07,0.5520634,7.972196e-06,0.0002383755,0.4459089,0.0017806648,1_S2
c1_p035_20231101_o11,p035_20231101,35,0,1,52,2_S5,7.918077e-06,0.00030283083,4.7211637e-05,0.0054225367,0.98939896,0.004820568,4_S7
c1_p035_20231106_o08,p035_20231106,35,0,1,52,2_S5,2.3702238e-05,0.0010556725,3.493199e-05,0.00033381025,0.9972698,0.0012820814,4_S7
c1_p035_20231109_o09,p035_20231109,35,0,1,52,2_S5,5.1562506e-07,0.008966995,3.8798844e-06,0.00037797022,0.93428576,0.05636482,4_S7
c1_p035_20231120_o07,p035_20231120,35,0,1,52,2_S5,5.953227e-05,0.045554288,0.0001596366,0.00012608944,0.76413846,0.18996203,4_S7
c1_p035_20231124_o01,p035_20231124,35,0,1,52,2_S5,0.002338633,0.13236047,0.04982343,0.0024280974,0.58152175,0.23152766,4_S7
c1_p035_20231127_o10,p035_20231127,35,0,1,52,2_S5,5.6382173e-06,0.0022215121,0.006163019,3.111484e-06,0.00846548,0.9831412,5_S8
c1_p035_20231130_o06,p035_20231130,35,0,1,52,2_S5,5.0278677e-06,3.168203e-05,0.0069695916,6.474367e-07,0.000826973,0.99216616,5_S8
c1_p036_20230828_o07,p036_20230828,36,0,1,51,2_S5,0.7697865,0.02830497,0.020094508,0.18157253,0.00013991624,0.000101637,0_S1
c1_p036_20230904_o04,p036_20230904,36,0,1,60,3_S6,0.0009049778,0.027159227,0.006328732,0.96180946,0.0037930463,4.570503e-06,3_S6
c1_p036_20230908_o01,p036_20230908,36,0,1,63,3_S6,0.0032284334,0.0007961761,0.00091999816,0.9949839,7.099892e-05,3.7505646e-07,3_S6
c1_p036_20230921_o03,p036_20230921,36,0,1,70,4_S7,1.2384925e-07,0.00015821304,0.0001472886,0.7991785,0.20051138,4.46971e-06,3_S6
c1_p036_20231006_o01,p036_20231006,36,0,1,72,4_S7,1.8030024e-08,4.718194e-05,8.272523e-06,0.00027375558,0.9993754,0.00029548927,4_S7
c1_p036_20231017_o03,p036_20231017,36,0,1,73,4_S7,2.5410782e-07,0.0001173875,1.4442648e-05,0.00022457779,0.99946195,0.0001814743,4_S7
c1_p036_20231023_o02,p036_20231023,36,0,1,74,4_S7,3.0880503e-06,0.001575705,0.00025809382,0.81150424,0.18664771,1.1082372e-05,3_S6
c1_p036_20231027_o05,p036_20231027,36,0,1,75,4_S7,4.114141e-06,8.6811146e-05,0.00011471362,0.00089818216,0.8231211,0.17577507,4_S7
c1_p036_20231101_o09,p036_20231101,36,0,1,76,4_S7,3.3845874e-06,0.008940911,7.51611e-05,0.13820897,0.8509676,0.0018040076,4_S7
c1_p036_20231106_o06,p036_20231106,36,0,1,77,4_S7,0.0001505581,0.015965031,0.003064941,0.032891925,0.71162045,0.23630707,4_S7
c1_p036_20231109_o04,p036_20231109,36,0,1,78,4_S7,0.00026659624,0.3444108,0.01232647,0.0009400302,0.4587948,0.18326132,4_S7
c1_p036_20231120_o10,p036_20231120,36,0,1,81,5_S8,8.583255e-05,0.0043713986,0.0030554875,0.00016999531,0.060814474,0.9315029,5_S8
c1_p036_20231124_o08,p036_20231124,36,0,1,82,5_S8,2.5773492e-05,0.0006322029,0.0012047493,1.953461e-05,0.052751586,0.94536614,5_S8
c1_p036_20231127_o04,p036_20231127,36,0,1,83,5_S8,1.2507647e-05,0.00014380935,0.0012943861,4.821033e-06,0.06686245,0.93168205,5_S8
c1_p036_20231130_o05,p036_20231130,36,0,1,84,5_S8,1.2705392e-06,4.323796e-06,0.00036355504,2.9039227e-06,0.011398223,0.98822963,5_S8
c1_p054_20230929_o02,p054_20230929,54,0,1,13,0_S1,0.99998426,1.9092558e-06,4.523626e-06,8.473725e-07,1.1979975e-07,8.372533e-06,0_S1
c1_p054_20231004_o11,p054_20231004,54,0,1,13,0_S1,0.96999365,9.496496e-05,0.028631506,7.8690435e-05,0.00025815086,0.00094295293,0_S1
c1_p054_20231011_o12,p054_20231011,54,0,1,14,0_S1,0.9621467,0.005742975,0.018222518,0.00836054,0.004633451,0.0008937315,0_S1
c1_p054_20231017_o04,p054_20231017,54,0,1,53,2_S5,0.9206604,0.0011777406,0.07710909,0.00011854229,0.00053492887,0.00039933465,0_S1
c1_p054_20231019_o06,p054_20231019,54,0,1,53,2_S5,0.03485356,0.012459582,0.9461063,0.004893859,0.0013957489,0.00029092637,2_S5
c1_p054_20231023_o06,p054_20231023,54,0,1,60,3_S6,0.039939113,0.027742215,0.832823,0.033792023,0.065288134,0.00041554068,2_S5
c1_p054_20231027_o07,p054_20231027,54,0,1,65,3_S6,0.0021315052,0.0057330704,0.19869462,0.2729583,0.5203494,0.0001331298,4_S7
c1_p054_20231101_o11,p054_20231101,54,0,1,65,3_S6,2.8843405e-07,7.075716e-05,0.00034611643,0.99899,0.00059273996,1.4066835e-07,3_S6
c1_p054_20231106_o02,p054_20231106,54,0,1,68,3_S6,0.00027253595,0.0017232855,0.025755443,0.11908017,0.85104334,0.002125194,4_S7
c1_p054_20231109_o05,p054_20231109,54,0,1,70,4_S7,1.008692e-05,2.4567866e-05,0.0017887409,0.0043520946,0.9931377,0.00068683916,4_S7
c1_p054_20231120_o02,p054_20231120,54,0,1,71,4_S7,4.398972e-05,0.00052984944,7.0789494e-05,0.011465631,0.9640529,0.023836793,4_S7
c1_p054_20231127_o02,p054_20231127,54,0,1,73,4_S7,1.7876943e-07,7.5492585e-06,3.1385234e-06,0.0053185755,0.9946267,4.3849566e-05,4_S7
c1_p054_20231130_o04,p054_20231130,54,0,1,75,4_S7,0.00014245693,0.00021439782,0.00029039686,0.047511604,0.9511333,0.00070788,4_S7
c1_p054_20231204_o04,p054_20231204,54,0,1,78,4_S7,7.18499e-05,0.00018227263,0.00048485943,0.04085114,0.9563771,0.0020328583,4_S7
c1_p054_20231211_o04,p054_20231211,54,0,1,79,4_S7,5.248344e-07,7.858771e-06,2.2546537e-05,0.0003511675,0.99952817,8.987731e-05,4_S7
c1_p054_20231214_o11,p054_20231214,54,0,1,79,4_S7,9.4490974e-07,8.853453e-06,1.7291326e-05,8.744102e-06,0.7177357,0.2822285,4_S7
c1_p054_20231218_o07,p054_20231218,54,0,1,79,4_S7,2.6268037e-07,2.3333995e-07,1.2770139e-06,6.510355e-05,0.9998385,9.462516e-05,4_S7
c1_p054_20231227_o03,p054_20231227,54,0,1,79,4_S7,1.3789933e-06,8.1151695e-05,3.2203752e-05,1.5789683e-06,0.024644993,0.9752387,5_S8
c1_p054_20240104_o08,p054_20240104,54,0,1,82,5_S8,2.0533453e-06,2.7729295e-06,5.8158275e-06,3.5663552e-07,0.67317903,0.32681,4_S7
c1_p057_20230929_o10,p057_20230929,57,0,1,13,0_S1,0.9999975,6.893605e-07,1.1419119e-06,5.4825566e-08,7.681868e-09,5.578709e-07,0_S1
c1_p057_20231004_o08,p057_20231004,57,0,1,13,0_S1,0.99917716,4.482904e-05,0.00075314747,3.2366697e-06,7.972251e-07,2.0734955e-05,0_S1
c1_p057_20231011_o05,p057_20231011,57,0,1,21,1_S2,0.97818154,0.00058863556,0.016149318,0.004973545,8.448171e-05,2.2595965e-05,0_S1
c1_p057_20231017_o10,p057_20231017,57,0,1,60,3_S6,2.1731712e-05,0.00024010269,0.9865399,0.006804087,0.006377047,1.716209e-05,2_S5
c1_p057_20231019_o01,p057_20231019,57,0,1,61,3_S6,2.5289713e-05,0.010803608,0.79093593,0.1899321,0.008301852,1.2773538e-06,2_S5
c1_p057_20231023_o09,p057_20231023,57,0,1,64,3_S6,1.4056837e-07,2.3956474e-05,0.0020478966,0.9909553,0.0069726333,3.8540094e-08,3_S6
c1_p057_20231027_o05,p057_20231027,57,0,1,65,3_S6,3.4723172e-07,0.00013376659,0.0048182392,0.9878619,0.00718388,1.9357872e-06,3_S6
c1_p057_20231101_o02,p057_20231101,57,0,1,67,3_S6,4.049848e-06,5.760764e-05,0.8118327,0.18797012,0.00013507447,4.1769002e-07,2_S5
c1_p057_20231106_o11,p057_20231106,57,0,1,70,4_S7,7.353197e-09,6.644284e-05,3.6399217e-06,0.7658027,0.23410074,2.6519068e-05,3_S6
c1_p057_20231109_o10,p057_20231109,57,0,1,71,4_S7,4.2553439e-10,3.1581494e-05,6.503313e-08,0.007916394,0.99205095,9.912156e-07,4_S7
c1_p057_20231120_o05,p057_20231120,57,0,1,73,4_S7,2.6572152e-07,2.137757e-05,4.510948e-06,0.00063321134,0.91882735,0.08051339,4_S7
c1_p057_20231127_o04,p057_20231127,57,0,1,75,4_S7,2.3051806e-08,1.9631154e-06,3.3598718e-07,1.962258e-06,0.99988556,0.00011009119,4_S7
c1_p057_20231130_o12,p057_20231130,57,0,1,77,4_S7,0.000105156105,0.0001946301,0.0008004116,0.0001823037,0.9324857,0.06623187,4_S7
c1_p057_20231204_o04,p057_20231204,57,0,1,78,4_S7,7.3849304e-10,2.0993548e-08,2.1921912e-07,5.4693436e-09,0.9989531,0.0010466077,4_S7
c1_p057_20231211_o11,p057_20231211,57,0,1,79,4_S7,4.2423326e-07,6.249325e-06,6.271544e-05,7.644793e-06,0.9964366,0.0034862815,4_S7
c1_p057_20231214_o03,p057_20231214,57,0,1,79,4_S7,1.3821714e-05,1.3753405e-05,1.0038025e-05,1.678179e-05,0.99946064,0.00048498195,4_S7
c1_p057_20231218_o08,p057_20231218,57,0,1,79,4_S7,3.221655e-05,1.0301385e-06,4.9114158e-05,2.9386802e-06,0.7819211,0.21799362,4_S7
c1_p057_20231227_o02,p057_20231227,57,0,1,80,5_S8,8.410369e-07,4.901995e-06,3.331065e-05,5.4605266e-07,0.08664452,0.91331583,5_S8
c1_p057_20240104_o06,p057_20240104,57,0,1,83,5_S8,8.9226904e-07,8.917854e-06,8.159076e-06,1.9972322e-06,0.99453753,0.005442438,4_S7
c1_p066_20231006_o04,p066_20231006,66,0,1,13,0_S1,0.9996747,6.9063503e-06,7.248317e-05,2.6312005e-06,3.0216923e-05,0.00021307037,0_S1
c1_p066_20231011_o07,p066_20231011,66,0,1,13,0_S1,0.9991716,8.118684e-05,0.00057555956,2.1358846e-05,6.334594e-05,8.692368e-05,0_S1
c1_p066_20231017_o07,p066_20231017,66,0,1,13,0_S1,0.9999311,9.093069e-06,2.7325777e-05,6.236967e-07,1.4640005e-06,3.0401421e-05,0_S1
c1_p066_20231019_o05,p066_20231019,66,0,1,13,0_S1,0.9999168,8.576672e-07,8.103443e-05,7.74711e-08,5.161515e-08,1.1993027e-06,0_S1
c1_p066_20231023_o07,p066_20231023,66,0,1,13,0_S1,0.99672806,0.0025504495,0.00067974895,2.4752006e-05,3.9438614e-06,1.3083705e-05,0_S1
c1_p066_20231027_o12,p066_20231027,66,0,1,14,0_S1,0.27586812,0.0006021429,0.72345376,6.93362e-05,6.174539e-07,5.98282e-06,2_S5
c1_p066_20231101_o05,p066_20231101,66,0,1,53,2_S5,0.05100481,0.0006184759,0.94080895,0.0075664674,8.8227785e-07,4.353395e-07,2_S5
c1_p066_20231106_o03,p066_20231106,66,0,1,60,3_S6,2.7987386e-09,1.7417527e-06,2.122899e-05,0.9997392,0.00023778983,2.707747e-08,3_S6
c1_p066_20231109_o11,p066_20231109,66,0,1,65,3_S6,8.330107e-09,6.9579895e-05,0.00019013278,0.9994892,0.00025096978,1.6708427e-07,3_S6
c1_p066_20231120_o02,p066_20231120,66,0,1,67,3_S6,2.1621066e-08,4.400979e-06,3.5064266e-05,0.0035318192,0.9964011,2.7665812e-05,4_S7
c1_p066_20231127_o08,p066_20231127,66,0,1,70,4_S7,4.9585164e-08,2.3748481e-07,1.2451338e-06,0.00040726797,0.9995902,1.1341074e-06,4_S7
c1_p066_20231130_o08,p066_20231130,66,0,1,71,4_S7,2.2908276e-08,8.739466e-06,1.3318654e-06,0.0002503928,0.99964404,9.5503376e-05,4_S7
c1_p066_20231204_o07,p066_20231204,66,0,1,73,4_S7,4.451372e-08,1.9212914e-06,2.1538017e-06,1.7485261e-05,0.9999722,6.255711e-06,4_S7
c1_p066_20231211_o01,p066_20231211,66,0,1,75,4_S7,7.741005e-08,1.7821105e-05,3.5872733e-06,1.6699743e-05,0.9861109,0.013850842,4_S7
c1_p066_20231214_o01,p066_20231214,66,0,1,78,4_S7,1.6077726e-08,1.9328161e-07,3.8874978e-07,4.314969e-07,0.9947707,0.005228246,4_S7
c1_p066_20231218_o11,p066_20231218,66,0,1,79,4_S7,6.555048e-08,6.2893005e-06,0.00010341252,0.00029691134,0.9991173,0.00047597216,4_S7
c1_p066_20231227_o10,p066_20231227,66,0,1,80,5_S8,4.79343e-07,7.096699e-05,0.00023428076,0.00020015774,0.96422744,0.035266735,4_S7
c1_p066_20240115_o04,p066_20240115,66,0,1,82,5_S8,1.974392e-06,3.1274176e-05,4.9894796e-05,2.754031e-07,1.5790369e-05,0.9999008,5_S8
c1_p066_20240119_o05,p066_20240119,66,0,1,82,5_S8,2.8576796e-08,5.865804e-08,2.2149455e-07,5.5652714e-09,7.847008e-06,0.9999919,5_S8
c1_p066_20240126_o07,p066_20240126,66,0,1,84,5_S8,7.9563015e-06,2.3215041e-05,0.00016348792,0.00016301587,0.00096097717,0.99868137,5_S8
c1_p069_20231006_o11,p069_20231006,69,0,1,13,0_S1,0.99982893,6.0912294e-06,2.2752982e-05,2.8618132e-07,4.487315e-06,0.00013736507,0_S1
c1_p069_20231011_o06,p069_20231011,69,0,1,13,0_S1,0.9999907,1.2183848e-06,6.316965e-06,2.7591474e-07,1.012489e-07,1.4246807e-06,0_S1
c1_p069_20231017_o08,p069_20231017,69,0,1,13,0_S1,0.99997616,1.2179164e-06,2.0545365e-05,1.1789683e-07,4.9331916e-08,1.9587208e-06,0_S1
c1_p069_20231019_o12,p069_20231019,69,0,1,14,0_S1,0.999961,2.2299091e-06,3.3968463e-05,1.4559566e-07,1.18839424e-07,2.5380607e-06,0_S1
c1_p069_20231023_o09,p069_20231023,69,0,1,14,0_S1,0.991947,0.0066068643,0.0014048488,2.293439e-05,1.8318827e-06,1.6646198e-05,0_S1
c1_p069_20231027_o12,p069_20231027,69,0,1,15,0_S1,0.03043861,0.038206425,0.92990017,0.0012777552,9.725363e-05,7.977513e-05,2_S5
c1_p069_20231101_o08,p069_20231101,69,0,1,53,2_S5,2.1917453e-05,0.0030337027,0.7427177,0.2542084,1.7975173e-05,2.9946207e-07,2_S5
c1_p069_20231106_o12,p069_20231106,69,0,1,61,3_S6,1.5223451e-08,0.00017376579,2.3307259e-05,0.9997849,1.8072167e-05,1.5967771e-08,3_S6
c1_p069_20231109_o11,p069_20231109,69,0,1,66,3_S6,4.9919048e-11,1.5979857e-06,3.795241e-05,0.99869317,0.0012671857,5.3004104e-08,3_S6
c1_p069_20231120_o06,p069_20231120,69,0,1,70,4_S7,9.144442e-07,2.0926378e-05,0.00075018365,0.70473343,0.29447517,1.9396088e-05,3_S6
c1_p069_20231127_o09,p069_20231127,69,0,1,72,4_S7,4.6999787e-05,0.00016055304,0.0003667762,0.014707171,0.98418367,0.0005348166,4_S7
c1_p069_20231130_o07,p069_20231130,69,0,1,73,4_S7,0.0003778605,0.0066340687,0.010505049,0.0027175255,0.8001978,0.17956775,4_S7
c1_p069_20231204_o04,p069_20231204,69,0,1,74,4_S7,0.00015589311,0.00018619336,0.00036600154,0.03018127,0.96865964,0.00045095102,4_S7
c1_p069_20231211_o05,p069_20231211,69,0,1,76,4_S7,3.0027998e-06,0.0002435457,0.00029852113,1.988243e-05,0.38623586,0.6131992,5_S8
c1_p069_20231214_o05,p069_20231214,69,0,1,77,4_S7,5.288605e-07,2.0534796e-06,1.1987565e-06,1.7615817e-07,0.9990393,0.0009568881,4_S7
c1_p069_20231218_o05,p069_20231218,69,0,1,78,4_S7,1.4680085e-06,6.8653712e-06,8.824307e-05,4.3290166e-07,0.99676895,0.0031340534,4_S7
c1_p069_20231227_o06,p069_20231227,69,0,1,79,4_S7,8.2811243e-07,2.877684e-06,7.823139e-06,4.5986286e-07,0.99992096,6.6986715e-05,4_S7
c1_p069_20240115_o04,p069_20240115,69,0,1,82,5_S8,0.0004294224,0.0010340965,0.0040880437,8.039555e-06,0.17792293,0.8165175,5_S8
c1_p069_20240119_o06,p069_20240119,69,0,1,82,5_S8,3.0936476e-06,5.7807387e-07,1.6016613e-05,7.085341e-08,1.6980583e-05,0.99996316,5_S8
c1_p069_20240126_o09,p069_20240126,69,0,1,84,5_S8,8.9734294e-07,7.528522e-08,2.0679443e-06,9.583754e-09,5.106895e-06,0.9999918,5_S8
c1_p070_20231006_o08,p070_20231006,70,0,1,13,0_S1,0.9999876,1.8763179e-06,1.060154e-06,1.1293071e-07,4.6992037e-07,8.8911e-06,0_S1
c1_p070_20231011_o08,p070_20231011,70,0,1,13,0_S1,0.9999378,1.7446266e-05,2.978882e-05,4.842394e-06,2.2922857e-06,7.8703715e-06,0_S1
c1_p070_20231017_o03,p070_20231017,70,0,1,13,0_S1,0.9999491,1.71694e-05,2.5674008e-05,1.6693255e-07,8.143374e-08,7.842834e-06,0_S1
c1_p070_20231019_o02,p070_20231019,70,0,1,14,0_S1,0.98590463,0.00018638212,0.013836955,1.16118035e-05,5.846081e-06,5.455878e-05,0_S1
c1_p070_20231023_o03,p070_20231023,70,0,1,14,0_S1,0.99973744,0.00013977186,0.0001149209,4.229359e-06,2.2204829e-07,3.3839615e-06,0_S1
c1_p070_20231027_o01,p070_20231027,70,0,1,21,1_S2,0.009961174,0.000464074,0.9892832,0.00029008318,6.2098206e-07,8.0634504e-07,2_S5
c1_p070_20231101_o12,p070_20231101,70,0,1,60,3_S6,0.007320726,0.009387564,0.017461777,0.96582097,8.929848e-06,2.4760002e-08,3_S6
c1_p070_20231106_o08,p070_20231106,70,0,1,62,3_S6,1.9440864e-10,3.180247e-06,8.676809e-07,0.99991465,8.124543e-05,2.4884011e-08,3_S6
c1_p070_20231109_o07,p070_20231109,70,0,1,65,3_S6,2.725628e-07,6.211816e-05,0.0020842587,0.41806665,0.5779182,0.0018685526,4_S7
c1_p070_20231120_o03,p070_20231120,70,0,1,70,4_S7,3.8161065e-07,0.000151129,0.000115483315,0.0078107743,0.991863,5.9236438e-05,4_S7
c1_p070_20231127_o07,p070_20231127,70,0,1,71,4_S7,6.2536753e-07,2.5437162e-06,9.735683e-06,0.0012405688,0.9986401,0.00010638277,4_S7
c1_p070_20231130_o09,p070_20231130,70,0,1,73,4_S7,1.2482104e-06,0.000620449,0.0004490131,0.0001516421,0.9508808,0.047896784,4_S7
