image_id,session,plant,fold,camera,bbch,cls,p_0_S1,p_1_S2,p_2_S5,p_3_S6,p_4_S7,p_5_S8,pred
c4_p036_20230908_o01,p036_20230908,36,0,4,63,3_S6,9.671764e-06,0.009415514,0.00048029097,0.98958427,0.00050966034,5.419935e-07,3_S6
c4_p036_20230921_o03,p036_20230921,36,0,4,70,4_S7,1.4802299e-08,4.8536767e-06,8.692683e-05,0.25611866,0.7437885,1.1402595e-06,4_S7
c4_p036_20231006_o01,p036_20231006,36,0,4,72,4_S7,3.4461902e-06,0.029321214,0.019796137,0.9182435,0.032559164,7.650357e-05,3_S6
c4_p036_20231017_o03,p036_20231017,36,0,4,73,4_S7,4.149238e-11,4.8581312e-09,1.4906179e-07,9.303816e-07,0.9999871,1.1785395e-05,4_S7
c4_p036_20231023_o02,p036_20231023,36,0,4,74,4_S7,9.483526e-10,2.4357004e-07,5.099173e-07,0.00060739834,0.99894017,0.0004517606,4_S7
c4_p036_20231027_o05,p036_20231027,36,0,4,75,4_S7,4.1733898e-08,2.8301885e-05,6.3329506e-05,0.007998838,0.991774,0.00013543562,4_S7
c4_p036_20231101_o09,p036_20231101,36,0,4,76,4_S7,5.29278e-07,0.025841748,8.584651e-05,0.030244136,0.943327,0.0005007051,4_S7
c4_p036_20231106_o06,p036_20231106,36,0,4,77,4_S7,1.2063537e-06,8.540813e-05,3.183829e-05,8.149669e-05,0.983217,0.01658308,4_S7
c4_p036_20231109_o04,p036_20231109,36,0,4,78,4_S7,7.569432e-08,1.0552391e-05,7.868631e-06,0.00055567094,0.9976699,0.0017559256,4_S7
c4_p036_20231120_o10,p036_20231120,36,0,4,81,5_S8,2.0447833e-05,0.00019385328,0.00013696529,1.9588439e-05,0.0002628223,0.99936646,5_S8
c4_p036_20231124_o08,p036_20231124,36,0,4,82,5_S8,3.4604186e-06,0.00012312761,0.00026236955,9.3180415e-07,0.0003283259,0.9992817,5_S8
c4_p036_20231127_o04,p036_20231127,36,0,4,83,5_S8,6.963242e-05,0.0022527,0.0012696218,4.9422713e-05,0.0028439478,0.9935148,5_S8
c4_p036_20231130_o05,p036_20231130,36,0,4,84,5_S8,9.697688e-06,5.3797416e-05,0.00040642457,1.5867982e-06,0.0003578582,0.99917066,5_S8
c4_p054_20230929_o02,p054_20230929,54,0,4,13,0_S1,0.99947375,6.176917e-05,0.00036407632,7.606269e-05,1.7271042e-05,7.088461e-06,0_S1
c4_p054_20231004_o11,p054_20231004,54,0,4,13,0_S1,0.99925274,0.00015648622,0.0004949184,4.6754947e-05,3.0156076e-05,1.8894149e-05,0_S1
c4_p054_20231011_o12,p054_20231011,54,0,4,14,0_S1,0.9902222,0.0010652196,0.0013838451,0.00095895014,0.005464603,0.00090523384,0_S1
c4_p054_20231017_o04,p054_20231017,54,0,4,53,2_S5,0.8050021,0.025986603,0.14451058,0.019344954,0.002988791,0.002166989,0_S1
c4_p054_20231019_o06,p054_20231019,54,0,4,53,2_S5,0.9797482,0.00095208496,0.018983262,0.00023841449,5.7246387e-05,2.0770609e-05,0_S1
c4_p054_20231023_o06,p054_20231023,54,0,4,60,3_S6,0.1077851,0.00035376742,0.8731821,0.018620158,4.8501413e-05,1.0356726e-05,2_S5
c4_p054_20231027_o07,p054_20231027,54,0,4,65,3_S6,4.2831405e-07,6.3153734e-06,0.00037886263,0.9974541,0.002159691,6.139717e-07,3_S6
c4_p054_20231101_o11,p054_20231101,54,0,4,65,3_S6,1.4379443e-06,1.2945412e-05,0.00019853059,0.92082083,0.078960635,5.581458e-06,3_S6
c4_p054_20231106_o02,p054_20231106,54,0,4,68,3_S6,5.220501e-06,1.7026401e-05,0.0031795343,0.98969835,0.007086298,1.3495916e-05,3_S6
c4_p054_20231109_o05,p054_20231109,54,0,4,70,4_S7,4.9707285e-08,5.644051e-07,1.1333332e-05,0.0043815193,0.9955995,7.109208e-06,4_S7
c4_p054_20231120_o02,p054_20231120,54,0,4,71,4_S7,0.00013936935,3.88469e-05,0.00049823575,0.004270524,0.9940503,0.0010026463,4_S7
c4_p054_20231127_o02,p054_20231127,54,0,4,73,4_S7,1.6239227e-09,3.0853986e-09,2.1198586e-08,2.4014573e-06,0.99999356,4.006379e-06,4_S7
c4_p054_20231130_o04,p054_20231130,54,0,4,75,4_S7,3.307942e-08,1.6237981e-06,6.152006e-06,6.942684e-05,0.9995378,0.00038498786,4_S7
c4_p054_20231204_o04,p054_20231204,54,0,4,78,4_S7,1.0337954e-08,6.1718296e-08,2.3145984e-07,1.2904039e-07,0.999992,7.612904e-06,4_S7
c4_p054_20231211_o04,p054_20231211,54,0,4,79,4_S7,4.7565287e-08,1.0233886e-06,6.4527107e-06,2.6535465e-06,0.9963194,0.0036704943,4_S7
c4_p054_20231214_o11,p054_20231214,54,0,4,79,4_S7,3.0433095e-10,6.878703e-11,2.2917665e-10,1.5122291e-08,0.99995935,4.057526e-05,4_S7
c4_p054_20231218_o07,p054_20231218,54,0,4,79,4_S7,2.7600174e-07,0.0018074092,2.6522386e-05,0.0027220128,0.98927563,0.0061682453,4_S7
c4_p054_20231227_o03,p054_20231227,54,0,4,79,4_S7,1.7754095e-05,1.2056194e-06,3.1630257e-06,3.2329035e-06,0.87359405,0.12638067,4_S7
c4_p054_20240104_o08,p054_20240104,54,0,4,82,5_S8,2.4014284e-08,2.568788e-06,5.602485e-07,1.3253148e-08,0.00015354947,0.99984324,5_S8
c4_p057_20230929_o10,p057_20230929,57,0,4,13,0_S1,0.9997229,1.589388e-05,0.00022457368,3.3578362e-05,1.8131719e-06,1.3487103e-06,0_S1
c4_p057_20231004_o08,p057_20231004,57,0,4,13,0_S1,0.99926454,7.0744616e-05,0.00061285554,2.17002e-05,1.42995905e-05,1.5803904e-05,0_S1
c4_p057_20231011_o05,p057_20231011,57,0,4,21,1_S2,0.99966586,1.7507407e-06,0.00032130128,1.02341755e-05,7.519967e-07,1.3486274e-07,0_S1
c4_p057_20231017_o10,p057_20231017,57,0,4,60,3_S6,0.00011000803,0.0007220278,0.99720263,0.001962442,2.4411488e-06,4.965743e-07,2_S5
c4_p057_20231019_o01,p057_20231019,57,0,4,61,3_S6,0.00013669598,0.000734359,0.09774814,0.90102464,0.00034752404,8.628855e-06,3_S6
c4_p057_20231023_o09,p057_20231023,57,0,4,64,3_S6,1.9512326e-10,1.8367949e-08,2.2636455e-05,0.99997497,2.3803038e-06,1.4665154e-10,3_S6
c4_p057_20231027_o05,p057_20231027,57,0,4,65,3_S6,1.1806072e-06,0.00069487677,0.0015501241,0.8240161,0.1737347,3.070541e-06,3_S6
c4_p057_20231101_o02,p057_20231101,57,0,4,67,3_S6,1.6321669e-06,0.00088942435,0.002563459,0.80691487,0.18954547,8.513588e-05,3_S6
c4_p057_20231106_o11,p057_20231106,57,0,4,70,4_S7,7.6941416e-07,5.5742745e-05,0.00019552633,0.98750013,0.012172144,7.577594e-05,3_S6
c4_p057_20231109_o10,p057_20231109,57,0,4,71,4_S7,2.7455799e-06,0.0006692566,0.00018340282,0.37534997,0.62242466,0.001369918,4_S7
c4_p057_20231120_o05,p057_20231120,57,0,4,73,4_S7,3.146763e-10,7.4554663e-07,9.101997e-06,0.013378677,0.9866111,3.316946e-07,4_S7
c4_p057_20231127_o04,p057_20231127,57,0,4,75,4_S7,1.1632978e-09,8.767602e-08,8.754518e-08,2.9611292e-07,0.999961,3.8432547e-05,4_S7
c4_p057_20231130_o12,p057_20231130,57,0,4,77,4_S7,6.2874943e-07,3.465053e-07,7.78059e-06,8.858413e-05,0.9988061,0.0010966244,4_S7
c4_p057_20231204_o04,p057_20231204,57,0,4,78,4_S7,1.3445897e-09,2.3334168e-09,6.2990844e-09,2.8358329e-08,0.99999475,5.2460514e-06,4_S7
c4_p057_20231211_o11,p057_20231211,57,0,4,79,4_S7,8.370038e-11,1.9071313e-09,1.4903735e-07,2.0428286e-07,0.9999939,5.808501e-06,4_S7
c4_p057_20231214_o03,p057_20231214,57,0,4,79,4_S7,1.7062703e-09,2.7789122e-08,2.733873e-08,5.883345e-06,0.97367406,0.026319979,4_S7
c4_p057_20231218_o08,p057_20231218,57,0,4,79,4_S7,6.048296e-05,0.00013457562,0.0008443936,0.0033522667,0.610233,0.38537535,4_S7
c4_p057_20231227_o02,p057_20231227,57,0,4,80,5_S8,8.269826e-07,1.190914e-06,1.9467361e-06,2.0607774e-07,0.4236585,0.57633734,5_S8
c4_p057_20240104_o06,p057_20240104,57,0,4,83,5_S8,6.0613987e-05,0.0013183749,0.00055017066,1.6821916e-05,0.007114348,0.99093974,5_S8
c4_p066_20231006_o04,p066_20231006,66,0,4,13,0_S1,0.9984535,0.00024992073,0.00084546936,0.00028404908,0.00010205142,6.502366e-05,0_S1
c4_p066_20231011_o07,p066_20231011,66,0,4,13,0_S1,0.9959644,0.00014495535,0.0013606008,0.00018998877,0.0020176773,0.0003223009,0_S1
c4_p066_20231017_o07,p066_20231017,66,0,4,13,0_S1,0.99943346,0.00013097498,0.0002591448,0.000103980536,3.169746e-05,4.076739e-05,0_S1
c4_p066_20231019_o05,p066_20231019,66,0,4,13,0_S1,0.99596965,0.00024437436,0.003527833,0.00017923332,5.9799073e-05,1.9113697e-05,0_S1
c4_p066_20231023_o07,p066_20231023,66,0,4,13,0_S1,0.99743736,0.00011214264,0.002392342,3.441808e-05,9.105892e-06,1.4504456e-05,0_S1
c4_p066_20231027_o12,p066_20231027,66,0,4,14,0_S1,0.82645553,0.0075110137,0.14591333,0.020086896,2.632796e-05,6.9322773e-06,0_S1
c4_p066_20231101_o05,p066_20231101,66,0,4,53,2_S5,0.035535283,0.0001977981,0.9510209,0.013230081,1.5311212e-05,5.9315886e-07,2_S5
c4_p066_20231106_o03,p066_20231106,66,0,4,60,3_S6,8.4416865e-09,1.7728275e-06,0.00011106871,0.9998859,1.2123751e-06,1.048553e-08,3_S6
c4_p066_20231109_o11,p066_20231109,66,0,4,65,3_S6,1.3965548e-09,3.0442027e-06,1.5232153e-05,0.99936885,0.0006128079,9.582864e-09,3_S6
c4_p066_20231120_o02,p066_20231120,66,0,4,67,3_S6,9.125701e-13,1.5397538e-09,7.632044e-08,0.99999976,2.1082198e-07,1.140964e-12,3_S6
c4_p066_20231127_o08,p066_20231127,66,0,4,70,4_S7,1.4312893e-08,5.566403e-06,9.373185e-06,7.434119e-05,0.9999105,1.4408164e-07,4_S7
c4_p066_20231130_o08,p066_20231130,66,0,4,71,4_S7,1.2297126e-05,0.00014256885,0.0027124984,0.0043715406,0.9923511,0.0004100209,4_S7
c4_p066_20231204_o07,p066_20231204,66,0,4,73,4_S7,1.4979041e-09,4.6721803e-07,2.1035312e-06,2.184182e-05,0.99997485,7.2974353e-07,4_S7
c4_p066_20231211_o01,p066_20231211,66,0,4,75,4_S7,9.489117e-08,2.5743151e-05,0.00024381091,0.00035032647,0.9993087,7.130915e-05,4_S7
c4_p066_20231214_o01,p066_20231214,66,0,4,78,4_S7,1.711019e-08,2.3111623e-07,4.2404135e-06,0.0072831227,0.99270904,3.322713e-06,4_S7
c4_p066_20231218_o11,p066_20231218,66,0,4,79,4_S7,3.8160874e-08,3.5959747e-05,7.524642e-05,0.00017424964,0.99953485,0.00017967037,4_S7
c4_p066_20231227_o10,p066_20231227,66,0,4,80,5_S8,2.422971e-07,0.00025668024,1.2187973e-05,2.8699773e-05,0.94842,0.051282138,4_S7
c4_p066_20240115_o04,p066_20240115,66,0,4,82,5_S8,1.3606899e-08,1.5199707e-07,7.6688416e-08,2.3314087e-08,0.00025805214,0.99974173,5_S8
c4_p066_20240119_o05,p066_20240119,66,0,4,82,5_S8,4.198762e-08,9.179808e-07,1.7115646e-06,4.467937e-07,9.195212e-05,0.9999049,5_S8
c4_p066_20240126_o07,p066_20240126,66,0,4,84,5_S8,2.3960842e-11,1.0228305e-09,1.3879579e-09,3.287695e-11,7.780138e-07,0.99999917,5_S8
c4_p069_20231006_o11,p069_20231006,69,0,4,13,0_S1,0.99812645,0.000207952,0.00088194746,0.00052475836,0.0001336558,0.00012527478,0_S1
c4_p069_20231011_o06,p069_20231011,69,0,4,13,0_S1,0.998621,7.4373245e-05,0.0005529509,9.983162e-05,0.00054904824,0.00010283974,0_S1
c4_p069_20231017_o08,p069_20231017,69,0,4,13,0_S1,0.9986822,5.207219e-05,0.0010832995,0.0001744497,4.308815e-06,3.78346e-06,0_S1
c4_p069_20231019_o12,p069_20231019,69,0,4,14,0_S1,0.99478227,9.252143e-05,0.005072424,3.7371134e-05,1.0597164e-05,4.822052e-06,0_S1
c4_p069_20231023_o09,p069_20231023,69,0,4,14,0_S1,0.9924194,0.00027559657,0.0068660653,0.00020722137,0.00015582067,7.5856246e-05,0_S1
c4_p069_20231027_o12,p069_20231027,69,0,4,15,0_S1,0.011869526,0.0041365153,0.9765929,0.0066860034,0.00068065396,3.4338824e-05,2_S5
c4_p069_20231101_o08,p069_20231101,69,0,4,53,2_S5,0.0041048154,0.029652245,0.8469885,0.11614898,0.0030782223,2.723576e-05,2_S5
c4_p069_20231106_o12,p069_20231106,69,0,4,61,3_S6,5.498257e-09,5.8955716e-06,0.0001125182,0.9997085,0.00017302032,1.2673269e-08,3_S6
c4_p069_20231109_o11,p069_20231109,69,0,4,66,3_S6,1.1554567e-07,0.00041532627,0.000104425504,0.9943857,0.005079021,1.5468724e-05,3_S6
c4_p069_20231120_o06,p069_20231120,69,0,4,70,4_S7,2.1001094e-08,2.2777458e-06,4.5993416e-05,0.94558865,0.054295793,6.724708e-05,3_S6
c4_p069_20231127_o09,p069_20231127,69,0,4,72,4_S7,2.7800263e-07,1.0937911e-05,1.64765e-05,0.3036312,0.6963273,1.382365e-05,4_S7
c4_p069_20231130_o07,p069_20231130,69,0,4,73,4_S7,7.0555336e-07,2.4230307e-05,0.00018682983,0.00017933096,0.997543,0.0020659105,4_S7
c4_p069_20231204_o04,p069_20231204,69,0,4,74,4_S7,0.00012036963,0.0020835616,0.0011699827,0.029881358,0.9641379,0.0026068802,4_S7
c4_p069_20231211_o05,p069_20231211,69,0,4,76,4_S7,2.6418982e-07,1.380156e-06,9.274996e-06,4.38833e-05,0.99706584,0.0028793397,4_S7
c4_p069_20231214_o05,p069_20231214,69,0,4,77,4_S7,3.8017505e-09,6.631347e-10,9.4656745e-09,1.5410335e-05,0.9999826,1.9528507e-06,4_S7
c4_p069_20231218_o05,p069_20231218,69,0,4,78,4_S7,8.169113e-09,1.9711799e-09,8.25056e-08,9.799035e-06,0.99975425,0.0002358124,4_S7
c4_p069_20231227_o06,p069_20231227,69,0,4,79,4_S7,1.26874795e-08,3.4546523e-09,1.2073978e-07,6.3744653e-07,0.9995646,0.00043464717,4_S7
c4_p069_20240115_o04,p069_20240115,69,0,4,82,5_S8,1.6986466e-07,6.199668e-06,1.5943017e-06,4.0351608e-07,0.0012967968,0.99869496,5_S8
c4_p069_20240119_o06,p069_20240119,69,0,4,82,5_S8,2.117713e-06,3.419884e-06,6.402823e-06,5.54068e-06,0.0768369,0.92314565,5_S8
c4_p069_20240126_o09,p069_20240126,69,0,4,84,5_S8,4.07563e-07,2.6945013e-06,1.2145764e-06,3.199969e-07,0.021230511,0.9787649,5_S8
c4_p070_20231006_o08,p070_20231006,70,0,4,13,0_S1,0.9984194,0.00029327688,0.00074567745,0.00044149143,5.561329e-05,4.4537795e-05,0_S1
c4_p070_20231011_o08,p070_20231011,70,0,4,13,0_S1,0.99770457,0.000103592,0.0011781325,0.00014935026,0.0006947728,0.00016949607,0_S1
c4_p070_20231017_o03,p070_20231017,70,0,4,13,0_S1,0.9984871,0.00020873961,0.0009996375,0.0002586043,2.3464805e-05,2.2441322e-05,0_S1
c4_p070_20231019_o02,p070_20231019,70,0,4,14,0_S1,0.99868137,9.955403e-05,0.0011425194,2.3011986e-05,3.7435475e-05,1.6143973e-05,0_S1
c4_p070_20231023_o03,p070_20231023,70,0,4,14,0_S1,0.9995479,3.946532e-05,0.00039765882,1.0234949e-05,1.6299912e-06,3.0338065e-06,0_S1
c4_p070_20231027_o01,p070_20231027,70,0,4,21,1_S2,0.48678878,0.0137706185,0.49699566,0.0024228978,9.544718e-06,1.2508053e-05,2_S5
c4_p070_20231101_o12,p070_20231101,70,0,4,60,3_S6,2.5868389e-05,0.00019205219,0.9987263,0.0010477962,6.197788e-06,1.8221897e-06,2_S5
c4_p070_20231106_o08,p070_20231106,70,0,4,62,3_S6,1.9642594e-10,4.914524e-07,9.408793e-06,0.9999838,6.326809e-06,1.6590084e-09,3_S6
c4_p070_20231109_o07,p070_20231109,70,0,4,65,3_S6,1.404469e-08,5.5311408e-05,4.6792582e-05,0.86388326,0.13601461,4.144887e-08,3_S6
c4_p070_20231120_o03,p070_20231120,70,0,4,70,4_S7,3.4860173e-07,8.83736e-05,0.00018583983,0.95951337,0.040209066,3.0616732e-06,3_S6
c4_p070_20231127_o07,p070_20231127,70,0,4,71,4_S7,2.0428483e-09,1.2556265e-07,3.7946518e-07,4.3016884e-05,0.99995613,3.711209e-07,4_S7
c4_p070_20231130_o09,p070_20231130,70,0,4,73,4_S7,3.643516e-07,6.157973e-05,0.001196339,7.5528783e-06,0.99851257,0.00022149713,4_S7
