image_id,session,plant,fold,camera,bbch,cls,p_0_S1,p_1_S2,p_2_S5,p_3_S6,p_4_S7,p_5_S8,pred
c3_p025_20231106_o01,p025_20231106,25,0,3,79,4_S7,5.699743e-07,6.096642e-05,3.7857315e-06,7.20947e-06,0.96180576,0.038121704,4_S7
c3_p025_20231109_o12,p025_20231109,25,0,3,79,4_S7,1.8017101e-06,0.012291362,0.00010718861,2.2528115e-05,0.96301955,0.024557516,4_S7
c3_p025_20231120_o02,p025_20231120,25,0,3,81,5_S8,2.1410264e-05,0.019582888,0.00066723756,3.263144e-05,0.43205383,0.54764193,5_S8
c3_p025_20231124_o04,p025_20231124,25,0,3,81,5_S8,2.522539e-07,6.8016284e-06,5.8710466e-06,0.00014391544,0.9984365,0.0014067487,4_S7
c3_p025_20231127_o09,p025_20231127,25,0,3,81,5_S8,3.00683e-06,4.505486e-06,0.00012916574,1.7005383e-06,0.003169082,0.99669254,5_S8
c3_p025_20231130_o12,p025_20231130,25,0,3,81,5_S8,1.7827602e-05,9.05192e-05,0.0009791573,2.0004276e-05,0.7437299,0.25516257,4_S7
c3_p030_20230828_o03,p030_20230828,30,0,3,15,0_S1,0.9852695,0.014644485,5.6038178e-05,6.8134227e-06,6.4195565e-06,1.675024e-05,0_S1
c3_p030_20230904_o12,p030_20230904,30,0,3,53,2_S5,0.38516438,0.5937606,0.019270372,0.0017459658,5.4837154e-05,3.8548974e-06,1_S2
c3_p030_20230908_o03,p030_20230908,30,0,3,62,3_S6,3.9208477e-05,0.00353197,0.00011121741,0.99621093,0.00010394221,2.7366095e-06,3_S6
c3_p030_20230921_o03,p030_20230921,30,0,3,70,4_S7,0.00036966155,0.011467679,0.001669194,0.39238936,0.5911329,0.002971215,4_S7
c3_p030_20231006_o12,p030_20231006,30,0,3,73,4_S7,2.3946669e-08,4.512673e-07,8.447177e-07,4.0799645e-05,0.9999515,6.4286487e-06,4_S7
c3_p030_20231017_o02,p030_20231017,30,0,3,75,4_S7,4.912275e-07,0.00022802489,1.2594682e-05,9.674579e-06,0.9984964,0.0012527634,4_S7
c3_p030_20231023_o04,p030_20231023,30,0,3,76,4_S7,7.944473e-10,1.5903453e-08,3.0984233e-09,4.6487386e-07,0.99997747,2.2103453e-05,4_S7
c3_p030_20231027_o04,p030_20231027,30,0,3,77,4_S7,3.382636e-08,6.55677e-07,2.5716113e-07,1.533131e-05,0.99750346,0.0024802962,4_S7
c3_p030_20231101_o01,p030_20231101,30,0,3,78,4_S7,9.895207e-06,0.0006829278,5.9201957e-05,2.2464916e-05,0.9901197,0.009105738,4_S7
c3_p030_20231106_o08,p030_20231106,30,0,3,79,4_S7,0.00061926723,0.00032270074,0.0012944828,0.006565486,0.92029375,0.07090436,4_S7
c3_p030_20231109_o04,p030_20231109,30,0,3,79,4_S7,2.0955788e-08,7.820986e-07,9.31973e-08,8.838469e-07,0.9862801,0.013718134,4_S7
c3_p030_20231120_o03,p030_20231120,30,0,3,81,5_S8,3.4151986e-07,1.2638171e-06,7.6222386e-07,4.8127745e-08,0.89139706,0.10860055,4_S7
c3_p030_20231124_o10,p030_20231124,30,0,3,82,5_S8,1.3123558e-05,0.00144925,0.07093084,1.5558639e-05,0.15060598,0.7769853,5_S8
c3_p030_20231127_o02,p030_20231127,30,0,3,85,5_S8,4.6033385e-08,5.8387663e-08,5.4048525e-07,2.7972204e-08,2.3160644e-06,0.99999714,5_S8
c3_p030_20231130_o06,p030_20231130,30,0,3,87,5_S8,1.2363825e-05,1.9318699e-05,7.043006e-05,3.5510961e-06,0.00046657943,0.99942774,5_S8
c3_p035_20230828_o11,p035_20230828,35,0,3,14,0_S1,0.9999391,6.0574104e-05,1.8217161e-08,2.275592e-09,3.3024982e-08,2.9365168e-07,0_S1
c3_p035_20230904_o01,p035_20230904,35,0,3,16,0_S1,0.05273875,0.48244283,0.37426507,0.05860875,0.030271968,0.0016725841,1_S2
c3_p035_20230908_o08,p035_20230908,35,0,3,52,2_S5,0.0060148295,0.03405064,0.0047309175,0.94304585,0.008422041,0.0037357293,3_S6
c3_p035_20230921_o06,p035_20230921,35,0,3,52,2_S5,0.6461703,0.21470189,0.08947594,0.025529016,0.022370929,0.0017519675,0_S1
c3_p035_20231006_o07,p035_20231006,35,0,3,52,2_S5,0.007326345,0.05441295,0.0019203776,0.00085939694,0.9330829,0.0023980306,4_S7
c3_p035_20231017_o05,p035_20231017,35,0,3,52,2_S5,0.11062773,0.02583908,0.025215544,0.0036647413,0.83131546,0.0033375265,4_S7
c3_p035_20231023_o05,p035_20231023,35,0,3,52,2_S5,0.0024250392,0.018844675,0.0010949706,0.00094427157,0.96405447,0.012636643,4_S7
c3_p035_20231027_o02,p035_20231027,35,0,3,52,2_S5,6.2715985e-06,0.3500701,0.0001348852,0.0015523284,0.6407294,0.007507012,4_S7
c3_p035_20231101_o11,p035_20231101,35,0,3,52,2_S5,1.7399018e-09,1.5759734e-06,2.459846e-08,0.00014122491,0.99984765,9.544219e-06,4_S7
c3_p035_20231106_o08,p035_20231106,35,0,3,52,2_S5,1.2831447e-06,0.0014618575,4.425994e-06,0.0007163215,0.9965125,0.001303608,4_S7
c3_p035_20231109_o09,p035_20231109,35,0,3,52,2_S5,1.0395093e-07,1.5495647e-05,1.1548749e-06,8.871969e-05,0.99925715,0.0006373697,4_S7
c3_p035_20231120_o07,p035_20231120,35,0,3,52,2_S5,6.313206e-06,0.000183939,7.632592e-06,0.0008366423,0.9953218,0.0036437002,4_S7
c3_p035_20231124_o01,p035_20231124,35,0,3,52,2_S5,1.7382067e-07,8.691635e-06,3.2194648e-06,1.9545367e-05,0.9822711,0.017697377,4_S7
c3_p035_20231127_o10,p035_20231127,35,0,3,52,2_S5,2.4176914e-05,0.0017104055,0.0017289177,0.000390658,0.90630805,0.089837715,4_S7
c3_p035_20231130_o06,p035_20231130,35,0,3,52,2_S5,1.8819646e-05,0.035229005,0.00053380174,2.4662673e-05,0.94028986,0.023903823,4_S7
c3_p036_20230828_o07,p036_20230828,36,0,3,51,2_S5,0.90817183,0.091562815,2.0852163e-05,5.7647187e-05,3.2213928e-05,0.00015457113,0_S1
c3_p036_20230904_o04,p036_20230904,36,0,3,60,3_S6,0.46311638,0.5241683,0.0035085331,0.0029916535,0.0057215206,0.0004936603,1_S2
c3_p036_20230908_o01,p036_20230908,36,0,3,63,3_S6,0.00251675,0.00401691,0.0005743172,0.99220955,0.00067234406,1.0081176e-05,3_S6
c3_p036_20230921_o03,p036_20230921,36,0,3,70,4_S7,2.2462507e-06,1.3916418e-05,1.5940346e-05,0.0006550252,0.99926823,4.4655568e-05,4_S7
c3_p036_20231006_o01,p036_20231006,36,0,3,72,4_S7,0.00015439493,0.0010807015,0.000631718,0.00039463182,0.9958918,0.0018466224,4_S7
c3_p036_20231017_o03,p036_20231017,36,0,3,73,4_S7,0.00020176088,0.009607457,0.0042563854,0.4049752,0.58062875,0.00033040473,4_S7
c3_p036_20231023_o02,p036_20231023,36,0,3,74,4_S7,1.2397882e-06,1.0215317e-05,9.062172e-06,5.2887946e-05,0.99985373,7.288353e-05,4_S7
c3_p036_20231027_o05,p036_20231027,36,0,3,75,4_S7,1.3200557e-07,1.39492295e-05,4.1347766e-06,0.0028394377,0.99710304,3.9264443e-05,4_S7
c3_p036_20231101_o09,p036_20231101,36,0,3,76,4_S7,7.673565e-09,1.0993689e-06,4.5522007e-08,3.398214e-05,0.99985635,0.000108517845,4_S7
c3_p036_20231106_o06,p036_20231106,36,0,3,77,4_S7,7.4516376e-10,4.2254186e-07,8.619295e-09,4.2085358e-07,0.9999856,1.3554062e-05,4_S7
c3_p036_20231109_o04,p036_20231109,36,0,3,78,4_S7,8.656349e-06,2.186476e-05,1.0755702e-05,0.01954548,0.98029023,0.00012306773,4_S7
c3_p036_20231120_o10,p036_20231120,36,0,3,81,5_S8,0.0008237501,0.0005892392,0.00035403544,0.00065114757,0.020172792,0.9774091,5_S8
c3_p036_20231124_o08,p036_20231124,36,0,3,82,5_S8,5.4066673e-05,0.00016722061,0.0003310561,0.0001443616,0.0027153292,0.9965879,5_S8
c3_p036_20231127_o04,p036_20231127,36,0,3,83,5_S8,0.00011897887,5.118291e-05,0.00013386724,0.00037716507,0.0026651209,0.9966536,5_S8
c3_p036_20231130_o05,p036_20231130,36,0,3,84,5_S8,1.4135181e-05,1.1047519e-05,1.6656348e-05,4.013569e-05,0.00042844404,0.99948955,5_S8
c3_p054_20230929_o02,p054_20230929,54,0,3,13,0_S1,0.99991083,5.3607644e-05,1.7593697e-05,5.6665117e-06,1.9914748e-06,1.0266492e-05,0_S1
c3_p054_20231004_o11,p054_20231004,54,0,3,13,0_S1,0.9999254,5.2220614e-05,1.9856636e-05,1.0834993e-06,2.3612112e-07,1.1548033e-06,0_S1
c3_p054_20231011_o12,p054_20231011,54,0,3,14,0_S1,0.9990694,5.1694882e-05,0.00084406923,9.027961e-06,2.0925658e-05,4.8418447e-06,0_S1
c3_p054_20231017_o04,p054_20231017,54,0,3,53,2_S5,0.8862354,0.027423484,0.049673267,0.03619725,0.00037805224,9.262634e-05,0_S1
c3_p054_20231019_o06,p054_20231019,54,0,3,53,2_S5,0.9691705,0.005796815,0.023929952,0.0010375329,5.118198e-05,1.3912671e-05,0_S1
c3_p054_20231023_o06,p054_20231023,54,0,3,60,3_S6,0.7655554,0.13363963,0.06133943,0.034661476,0.004519573,0.0002844855,0_S1
c3_p054_20231027_o07,p054_20231027,54,0,3,65,3_S6,0.0004329385,0.006083001,0.049430285,0.9125799,0.0314538,1.9964698e-05,3_S6
c3_p054_20231101_o11,p054_20231101,54,0,3,65,3_S6,0.0002533209,0.0010090724,0.07620857,0.9224782,4.8803857e-05,2.090329e-06,3_S6
c3_p054_20231106_o02,p054_20231106,54,0,3,68,3_S6,0.0026426143,0.021233857,0.021707078,0.94267875,0.011536323,0.00020127383,3_S6
c3_p054_20231109_o05,p054_20231109,54,0,3,70,4_S7,7.666508e-06,6.211332e-05,9.649372e-05,0.018113378,0.9816558,6.4410604e-05,4_S7
c3_p054_20231120_o02,p054_20231120,54,0,3,71,4_S7,0.13257748,0.004822851,0.010630869,0.030572874,0.7992448,0.022151122,4_S7
c3_p054_20231127_o02,p054_20231127,54,0,3,73,4_S7,5.651014e-09,4.6576027e-08,4.964001e-08,8.7936765e-05,0.9999002,1.179305e-05,4_S7
c3_p054_20231130_o04,p054_20231130,54,0,3,75,4_S7,6.98918e-06,4.9259224e-06,3.08588e-05,0.0016158597,0.997863,0.00047843956,4_S7
c3_p054_20231204_o04,p054_20231204,54,0,3,78,4_S7,0.0002782426,0.00031215558,0.0038007,0.010837181,0.9818039,0.0029678969,4_S7
c3_p054_20231211_o04,p054_20231211,54,0,3,79,4_S7,2.8919709e-11,4.2936765e-10,1.6122808e-09,2.4931495e-07,0.999997,2.6932435e-06,4_S7
c3_p054_20231214_o11,p054_20231214,54,0,3,79,4_S7,9.115207e-10,3.476558e-06,2.4943376e-09,4.477308e-06,0.99897027,0.0010218016,4_S7
c3_p054_20231218_o07,p054_20231218,54,0,3,79,4_S7,2.5311918e-08,2.4624393e-07,1.676181e-08,2.2344138e-05,0.9993104,0.0006670435,4_S7
c3_p054_20231227_o03,p054_20231227,54,0,3,79,4_S7,9.869198e-07,6.263709e-07,4.0612957e-07,2.7556837e-07,0.9881622,0.011835531,4_S7
c3_p054_20240104_o08,p054_20240104,54,0,3,82,5_S8,1.7088488e-09,1.4921351e-08,4.3901519e-10,9.26523e-09,0.99310666,0.0068933517,4_S7
c3_p057_20230929_o10,p057_20230929,57,0,3,13,0_S1,0.9998235,6.037523e-05,4.920526e-05,2.9735009e-05,9.940271e-06,2.7312024e-05,0_S1
c3_p057_20231004_o08,p057_20231004,57,0,3,13,0_S1,0.99933064,0.0006332389,2.140107e-05,4.1413355e-06,2.7358958e-06,7.816932e-06,0_S1
c3_p057_20231011_o05,p057_20231011,57,0,3,21,1_S2,0.9999347,5.860305e-05,5.442689e-06,3.3818495e-07,4.7648575e-07,4.698153e-07,0_S1
c3_p057_20231017_o10,p057_20231017,57,0,3,60,3_S6,0.15433176,0.28613675,0.3151295,0.24328591,0.0009293957,0.00018670232,2_S5
c3_p057_20231019_o01,p057_20231019,57,0,3,61,3_S6,0.0036365227,0.025771895,0.56437665,0.4061667,4.677454e-05,1.4189224e-06,2_S5
c3_p057_20231023_o09,p057_20231023,57,0,3,64,3_S6,0.00058521517,0.0387599,0.008763665,0.93107015,0.020681215,0.0001398263,3_S6
c3_p057_20231027_o05,p057_20231027,57,0,3,65,3_S6,9.648111e-06,0.0030052403,0.0005337521,0.5798249,0.4161717,0.00045471868,3_S6
c3_p057_20231101_o02,p057_20231101,57,0,3,67,3_S6,0.016660625,0.255532,0.17279151,0.46290714,0.08927153,0.0028372009,3_S6
c3_p057_20231106_o11,p057_20231106,57,0,3,70,4_S7,2.1442634e-06,5.075974e-05,0.00015273716,0.1485004,0.8512827,1.1317834e-05,4_S7
c3_p057_20231109_o10,p057_20231109,57,0,3,71,4_S7,5.609894e-08,3.526536e-07,4.134877e-07,0.0005040868,0.9994784,1.6856162e-05,4_S7
c3_p057_20231120_o05,p057_20231120,57,0,3,73,4_S7,1.3723577e-07,7.391452e-07,1.8262807e-07,0.0010763063,0.99858356,0.00033909458,4_S7
c3_p057_20231127_o04,p057_20231127,57,0,3,75,4_S7,2.085548e-06,3.3739689e-06,2.6158372e-05,0.047489975,0.9522374,0.00024104025,4_S7
c3_p057_20231130_o12,p057_20231130,57,0,3,77,4_S7,2.6382658e-08,2.0896032e-06,1.9695542e-06,0.007962199,0.9907907,0.0012430238,4_S7
c3_p057_20231204_o04,p057_20231204,57,0,3,78,4_S7,2.6753278e-05,1.4452461e-05,0.000146052,0.00023404951,0.99677783,0.0028008493,4_S7
c3_p057_20231211_o11,p057_20231211,57,0,3,79,4_S7,8.595565e-09,7.249971e-07,1.1255704e-06,0.00011799747,0.99927753,0.00060264854,4_S7
c3_p057_20231214_o03,p057_20231214,57,0,3,79,4_S7,2.4056743e-07,4.7638397e-07,6.2484524e-08,2.495338e-08,0.99273807,0.0072611114,4_S7
c3_p057_20231218_o08,p057_20231218,57,0,3,79,4_S7,4.5114774e-08,4.2114436e-08,4.1986272e-08,3.1867853e-07,0.9938474,0.0061522494,4_S7
c3_p057_20231227_o02,p057_20231227,57,0,3,80,5_S8,1.0124916e-08,8.726459e-09,5.668192e-08,8.441035e-09,0.9681501,0.031849883,4_S7
c3_p057_20240104_o06,p057_20240104,57,0,3,83,5_S8,0.00036570878,2.6011316e-05,1.6832449e-06,4.299099e-06,0.043250807,0.95635146,5_S8
c3_p066_20231006_o04,p066_20231006,66,0,3,13,0_S1,0.9997279,4.9271224e-05,0.00014638943,1.5583511e-05,2.1365317e-05,3.9534363e-05,0_S1
c3_p066_20231011_o07,p066_20231011,66,0,3,13,0_S1,0.99971575,6.679667e-05,9.02238e-05,4.877325e-05,2.499792e-05,5.3431115e-05,0_S1
c3_p066_20231017_o07,p066_20231017,66,0,3,13,0_S1,0.9994435,0.000113422866,0.00019908667,5.045013e-05,4.1334948e-05,0.00015225397,0_S1
c3_p066_20231019_o05,p066_20231019,66,0,3,13,0_S1,0.99986696,6.312278e-05,2.543425e-05,1.0062233e-06,2.0237536e-05,2.326052e-05,0_S1
c3_p066_20231023_o07,p066_20231023,66,0,3,13,0_S1,0.99952686,0.00012303468,0.00012612435,0.00010299489,3.734182e-05,8.362891e-05,0_S1
c3_p066_20231027_o12,p066_20231027,66,0,3,14,0_S1,0.9921703,0.0032202143,0.004580976,6.5870177e-06,9.790892e-06,1.2191866e-05,0_S1
c3_p066_20231101_o05,p066_20231101,66,0,3,53,2_S5,0.93552256,0.01032605,0.053686917,0.00041337477,3.29403e-05,1.8236906e-05,0_S1
c3_p066_20231106_o03,p066_20231106,66,0,3,60,3_S6,0.003290444,0.14583145,0.7921486,0.058554746,0.00017064257,4.1271824e-06,2_S5
c3_p066_20231109_o11,p066_20231109,66,0,3,65,3_S6,5.224656e-06,8.7524444e-05,0.016610267,0.983229,6.781345e-05,9.078256e-08,3_S6
c3_p066_20231120_o02,p066_20231120,66,0,3,67,3_S6,9.3870955e-07,0.00034902367,0.00013620435,0.9717244,0.027782219,7.135849e-06,3_S6
c3_p066_20231127_o08,p066_20231127,66,0,3,70,4_S7,3.2572788e-07,5.8378217e-05,0.00015582185,0.0046408167,0.99509,5.452331e-05,4_S7
c3_p066_20231130_o08,p066_20231130,66,0,3,71,4_S7,4.191975e-12,7.927956e-10,1.0071084e-09,0.0003376472,0.99966073,1.6146965e-06,4_S7
c3_p066_20231204_o07,p066_20231204,66,0,3,73,4_S7,1.4162381e-08,5.1524205e-07,5.376898e-06,0.000104970335,0.99987507,1.4010948e-05,4_S7
c3_p066_20231211_o01,p066_20231211,66,0,3,75,4_S7,4.050258e-08,3.8831433e-05,2.6417954e-05,0.012740774,0.98716277,3.1228963e-05,4_S7
c3_p066_20231214_o01,p066_20231214,66,0,3,78,4_S7,4.69001e-09,1.1408044e-07,1.13789895e-07,9.8205724e-08,0.9999585,4.111013e-05,4_S7
c3_p066_20231218_o11,p066_20231218,66,0,3,79,4_S7,6.3957025e-08,1.551985e-05,1.8319539e-06,0.00030481056,0.9991738,0.0005038595,4_S7
c3_p066_20231227_o10,p066_20231227,66,0,3,80,5_S8,1.4574944e-07,5.6345702e-06,1.8733411e-06,1.7992712e-05,0.9608289,0.039145477,4_S7
c3_p066_20240115_o04,p066_20240115,66,0,3,82,5_S8,6.0478453e-07,7.0623755e-06,9.3552933e-07,1.5163136e-05,0.1272846,0.8726916,5_S8
c3_p066_20240119_o05,p066_20240119,66,0,3,82,5_S8,3.2884018e-06,5.060563e-06,1.1500961e-06,8.1996205e-07,0.0006220232,0.9993678,5_S8
c3_p066_20240126_o07,p066_20240126,66,0,3,84,5_S8,4.3579843e-05,5.0567273e-06,1.6429061e-05,8.949024e-07,0.003695094,0.9962388,5_S8
c3_p069_20231006_o11,p069_20231006,69,0,3,13,0_S1,0.999785,5.563341e-05,0.00011865438,1.2497817e-05,6.32493e-06,2.1798058e-05,0_S1
c3_p069_20231011_o06,p069_20231011,69,0,3,13,0_S1,0.9996088,0.0001728619,8.306955e-05,4.797492e-05,2.4008894e-05,6.335529e-05,0_S1
c3_p069_20231017_o08,p069_20231017,69,0,3,13,0_S1,0.9993824,0.00025423538,0.0001859811,3.537164e-05,3.1263953e-05,0.00011078063,0_S1
c3_p069_20231019_o12,p069_20231019,69,0,3,14,0_S1,0.9998869,9.5233685e-05,1.0104364e-05,2.2678735e-07,4.483413e-06,3.0306157e-06,0_S1
c3_p069_20231023_o09,p069_20231023,69,0,3,14,0_S1,0.9978613,0.0014047702,0.0005405389,0.00013387209,1.4261913e-05,4.5213448e-05,0_S1
c3_p069_20231027_o12,p069_20231027,69,0,3,15,0_S1,0.5123115,0.083161995,0.38063505,0.020409588,0.0022943474,0.0011874776,0_S1
c3_p069_20231101_o08,p069_20231101,69,0,3,53,2_S5,0.1544622,0.14850536,0.4759528,0.11480911,0.10179782,0.0044727297,2_S5
c3_p069_20231106_o12,p069_20231106,69,0,3,61,3_S6,2.1154644e-08,2.7675253e-07,7.3257644e-07,0.99988496,0.00011408441,1.4485881e-08,3_S6
c3_p069_20231109_o11,p069_20231109,69,0,3,66,3_S6,9.4632915e-06,0.00065147097,0.00062904094,0.8035733,0.19512746,9.248854e-06,3_S6
c3_p069_20231120_o06,p069_20231120,69,0,3,70,4_S7,0.00111085,0.003814631,0.004093093,0.08950735,0.9005419,0.00093220436,4_S7
c3_p069_20231127_o09,p069_20231127,69,0,3,72,4_S7,9.969519e-07,5.7326215e-06,1.1719601e-05,0.020380756,0.9792286,0.00037215152,4_S7
c3_p069_20231130_o07,p069_20231130,69,0,3,73,4_S7,1.6319913e-07,2.0922246e-06,2.8440428e-07,0.0004065534,0.99396557,0.0056254626,4_S7
c3_p069_20231204_o04,p069_20231204,69,0,3,74,4_S7,0.00033095366,0.0020032264,0.001988865,0.008476106,0.9838937,0.0033070296,4_S7
c3_p069_20231211_o05,p069_20231211,69,0,3,76,4_S7,1.4578461e-08,5.38113e-07,1.2953677e-07,2.4203588e-05,0.99946374,0.00051147136,4_S7
c3_p069_20231214_o05,p069_20231214,69,0,3,77,4_S7,3.2073979e-06,8.72465e-06,1.144849e-05,1.1103711e-05,0.9992693,0.0006962591,4_S7
c3_p069_20231218_o05,p069_20231218,69,0,3,78,4_S7,1.8048476e-06,1.44402475e-05,5.529506e-06,4.811114e-06,0.97891873,0.021054849,4_S7
c3_p069_20231227_o06,p069_20231227,69,0,3,79,4_S7,1.1425653e-05,8.11887e-06,7.6154965e-06,1.1067507e-06,0.9203726,0.07959918,4_S7
c3_p069_20240115_o04,p069_20240115,69,0,3,82,5_S8,1.940761e-05,4.1121148e-05,3.9470917e-05,1.15627145e-05,0.00856466,0.9913237,5_S8
c3_p069_20240119_o06,p069_20240119,69,0,3,82,5_S8,6.4698295e-05,0.00013320806,3.5318277e-05,2.913223e-05,0.000533522,0.9992041,5_S8
c3_p069_20240126_o09,p069_20240126,69,0,3,84,5_S8,3.954125e-05,2.6511118e-05,4.063472e-06,7.709928e-05,0.5177218,0.48213094,4_S7
c3_p070_20231006_o08,p070_20231006,70,0,3,13,0_S1,0.99947006,8.780091e-05,0.00030569083,4.5257242e-05,1.848481e-05,7.2751616e-05,0_S1
c3_p070_20231011_o08,p070_20231011,70,0,3,13,0_S1,0.99977535,0.00012052405,5.01875e-05,2.8432327e-05,5.396848e-06,2.011579e-05,0_S1
c3_p070_20231017_o03,p070_20231017,70,0,3,13,0_S1,0.99973553,7.478523e-05,0.00011448783,9.550087e-06,1.3852492e-05,5.1813786e-05,0_S1
c3_p070_20231019_o02,p070_20231019,70,0,3,14,0_S1,0.999458,0.00043372592,8.880127e-05,3.5447647e-06,6.211047e-06,9.807152e-06,0_S1
c3_p070_20231023_o03,p070_20231023,70,0,3,14,0_S1,0.99993134,5.926357e-05,3.3526082e-06,2.9082676e-07,2.1614719e-07,5.557534e-06,0_S1
c3_p070_20231027_o01,p070_20231027,70,0,3,21,1_S2,0.91849875,0.053941123,0.02717047,0.0003040888,5.9671598e-05,2.5886056e-05,0_S1
c3_p070_20231101_o12,p070_20231101,70,0,3,60,3_S6,0.14917243,0.35629457,0.46080294,0.033598043,7.5370815e-05,5.6575445e-05,2_S5
c3_p070_20231106_o08,p070_20231106,70,0,3,62,3_S6,4.776024e-08,6.842304e-06,2.593629e-05,0.99984586,0.000121225035,2.1844178e-08,3_S6
c3_p070_20231109_o07,p070_20231109,70,0,3,65,3_S6,2.1048976e-05,0.0012989646,0.0021165484,0.95746726,0.03909075,5.3651165e-06,3_S6
c3_p070_20231120_o03,p070_20231120,70,0,3,70,4_S7,0.00014093045,0.00429545,0.0010777679,0.8443479,0.14964354,0.00049447356,3_S6
c3_p070_20231127_o07,p070_20231127,70,0,3,71,4_S7,8.049968e-06,8.859134e-05,0.0007789041,0.28877163,0.7103324,2.0471623e-05,4_S7
c3_p070_20231130_o09,p070_20231130,70,0,3,73,4_S7,8.8117736e-07,8.14136e-06,9.856338e-06,0.0003623396,0.998248,0.0013707934,4_S7
