image_id,session,plant,fold,camera,bbch,cls,p_0_S1,p_1_S2,p_2_S5,p_3_S6,p_4_S7,p_5_S8,pred
c4_p030_20231124_o10,p030_20231124,30,0,4,82,5_S8,9.910724e-07,0.0005392676,0.0002807633,7.38175e-06,0.0024696526,0.9967019,5_S8
c4_p030_20231127_o02,p030_20231127,30,0,4,85,5_S8,7.1258764e-05,0.0014188964,0.0014490661,0.00081185537,0.39488137,0.60136753,5_S8
c4_p030_20231130_o06,p030_20231130,30,0,4,87,5_S8,8.514647e-08,9.145516e-08,2.755665e-06,8.4687685e-10,1.3186868e-06,0.9999957,5_S8
c4_p035_20230828_o11,p035_20230828,35,0,4,14,0_S1,0.9990577,0.00046074585,0.0003874055,5.2579904e-05,2.3909699e-05,1.7584638e-05,0_S1
c4_p035_20230904_o01,p035_20230904,35,0,4,16,0_S1,0.33032048,0.02813903,0.6193178,0.021685924,0.0005304902,6.256027e-06,2_S5
c4_p035_20230908_o08,p035_20230908,35,0,4,52,2_S5,0.0005683869,0.0003368866,0.0010233625,0.98792565,0.010044132,0.00010158775,3_S6
c4_p035_20230921_o06,p035_20230921,35,0,4,52,2_S5,7.862963e-05,0.002170627,0.0015088123,0.77482533,0.22125703,0.00015947886,3_S6
c4_p035_20231006_o07,p035_20231006,35,0,4,52,2_S5,7.909807e-05,0.09492514,0.0033867322,0.51675886,0.38325784,0.0015923526,3_S6
c4_p035_20231017_o05,p035_20231017,35,0,4,52,2_S5,0.0010535605,0.003488484,0.0025002265,0.035535164,0.95356125,0.00386133,4_S7
c4_p035_20231023_o05,p035_20231023,35,0,4,52,2_S5,9.538662e-05,0.00028764544,0.0005162759,0.007098405,0.9902024,0.0017997937,4_S7
c4_p035_20231027_o02,p035_20231027,35,0,4,52,2_S5,0.00017850428,0.001689533,0.00014652044,0.00306815,0.97987354,0.0150438305,4_S7
c4_p035_20231101_o11,p035_20231101,35,0,4,52,2_S5,0.00028591297,0.29726276,0.0014529597,0.0007266454,0.6755972,0.02467455,4_S7
c4_p035_20231106_o08,p035_20231106,35,0,4,52,2_S5,2.5611018e-07,8.883731e-05,2.1976375e-06,0.00028761337,0.999065,0.00055616174,4_S7
c4_p035_20231109_o09,p035_20231109,35,0,4,52,2_S5,6.794932e-07,0.00021256178,7.784222e-06,0.00022437428,0.9670054,0.03254923,4_S7
c4_p035_20231120_o07,p035_20231120,35,0,4,52,2_S5,3.3832524e-08,8.9516136e-05,4.7643468e-07,3.3883834e-06,0.78411597,0.2157907,4_S7
c4_p035_20231124_o01,p035_20231124,35,0,4,52,2_S5,0.00012418412,0.13020082,0.016497297,0.019574113,0.5449305,0.288673,4_S7
c4_p035_20231127_o10,p035_20231127,35,0,4,52,2_S5,1.9672914e-05,0.0006450147,0.00020817308,0.054708663,0.937925,0.006493465,4_S7
c4_p035_20231130_o06,p035_20231130,35,0,4,52,2_S5,5.9579364e-05,0.045898404,0.04340302,0.00015246775,0.14598936,0.76449716,5_S8
c4_p036_20230828_o07,p036_20230828,36,0,4,51,2_S5,0.8956086,0.078840286,0.024830664,0.00059371715,2.6428579e-05,0.00010032186,0_S1
c4_p036_20230904_o04,p036_20230904,36,0,4,60,3_S6,0.2197188,0.065264344,0.7083256,0.0066715735,1.6068658e-05,3.5541161e-06,2_S5
c4_p036_20230908_o01,p036_20230908,36,0,4,63,3_S6,0.00013041479,0.0064299325,0.0041715004,0.9633689,0.025881171,1.7997438e-05,3_S6
c4_p036_20230921_o03,p036_20230921,36,0,4,70,4_S7,0.0008246459,0.0007626303,0.005776045,0.41290402,0.579334,0.000398636,4_S7
c4_p036_20231006_o01,p036_20231006,36,0,4,72,4_S7,0.011980268,0.04489838,0.29706928,0.5643882,0.08067927,0.0009846222,3_S6
c4_p036_20231017_o03,p036_20231017,36,0,4,73,4_S7,6.187278e-07,5.681498e-05,4.0680537e-05,9.144511e-05,0.99937516,0.00043537555,4_S7
c4_p036_20231023_o02,p036_20231023,36,0,4,74,4_S7,1.0469324e-09,3.9301742e-08,2.467903e-08,5.2945292e-05,0.99986184,8.519253e-05,4_S7
c4_p036_20231027_o05,p036_20231027,36,0,4,75,4_S7,3.7168022e-07,3.0501549e-06,2.4333892e-06,0.002216669,0.9963342,0.0014432941,4_S7
c4_p036_20231101_o09,p036_20231101,36,0,4,76,4_S7,5.9523404e-07,5.3748157e-05,1.4218962e-05,0.013775651,0.9852679,0.00088789774,4_S7
c4_p036_20231106_o06,p036_20231106,36,0,4,77,4_S7,6.5538115e-05,0.00024222676,0.0003466523,0.002914611,0.9386801,0.05775074,4_S7
c4_p036_20231109_o04,p036_20231109,36,0,4,78,4_S7,3.8389505e-10,8.331923e-09,9.3118374e-10,4.2078696e-07,0.9962579,0.0037416844,4_S7
c4_p036_20231120_o10,p036_20231120,36,0,4,81,5_S8,2.0124915e-05,0.000181642,0.00010954033,4.00708e-05,0.004621044,0.9950276,5_S8
c4_p036_20231124_o08,p036_20231124,36,0,4,82,5_S8,3.4434408e-05,0.00022709639,0.00058819924,0.00017570722,0.0010582394,0.9979163,5_S8
c4_p036_20231127_o04,p036_20231127,36,0,4,83,5_S8,3.3780166e-06,2.6986701e-05,2.018246e-05,0.00017710526,0.0018177662,0.9979545,5_S8
c4_p036_20231130_o05,p036_20231130,36,0,4,84,5_S8,1.3551318e-05,3.3484288e-05,0.00025636313,9.704041e-06,0.0030509492,0.996636,5_S8
c4_p054_20230929_o02,p054_20230929,54,0,4,13,0_S1,0.99991024,2.0421735e-06,1.2450355e-05,1.7068858e-06,4.6072757e-05,2.7496088e-05,0_S1
c4_p054_20231004_o11,p054_20231004,54,0,4,13,0_S1,0.9999782,2.1803255e-06,3.034693e-06,5.92859e-07,5.4226475e-06,1.0690242e-05,0_S1
c4_p054_20231011_o12,p054_20231011,54,0,4,14,0_S1,0.97640866,0.0010187081,0.0027951214,0.0027131708,0.014330762,0.0027334497,0_S1
c4_p054_20231017_o04,p054_20231017,54,0,4,53,2_S5,0.076581754,0.03213647,0.8642578,0.0049334127,0.009548513,0.012542132,2_S5
c4_p054_20231019_o06,p054_20231019,54,0,4,53,2_S5,0.97270465,0.0007590817,0.024670335,0.0010849332,0.00016770403,0.00061336916,0_S1
c4_p054_20231023_o06,p054_20231023,54,0,4,60,3_S6,0.239552,0.006036131,0.7127042,0.030889608,0.0045304173,0.0062875887,2_S5
c4_p054_20231027_o07,p054_20231027,54,0,4,65,3_S6,0.012958125,9.423254e-05,0.0017067469,0.66173977,0.31956324,0.003937867,3_S6
c4_p054_20231101_o11,p054_20231101,54,0,4,65,3_S6,0.06416196,0.00062116364,0.0037181303,0.02692715,0.89391077,0.010660842,4_S7
c4_p054_20231106_o02,p054_20231106,54,0,4,68,3_S6,0.002709352,0.00013749313,0.004037321,0.41715243,0.5743101,0.0016532292,4_S7
c4_p054_20231109_o05,p054_20231109,54,0,4,70,4_S7,0.0007773315,0.00013018707,0.0013785382,0.021834249,0.9737293,0.002150322,4_S7
c4_p054_20231120_o02,p054_20231120,54,0,4,71,4_S7,0.0001724117,1.7760034e-06,7.66821e-05,0.0026724741,0.9187139,0.07836279,4_S7
c4_p054_20231127_o02,p054_20231127,54,0,4,73,4_S7,1.2294098e-05,5.569212e-05,1.1667568e-05,0.0067043756,0.99281186,0.0004040172,4_S7
c4_p054_20231130_o04,p054_20231130,54,0,4,75,4_S7,2.0023746e-05,7.4305026e-06,1.6348535e-05,0.00033286394,0.70936084,0.29026252,4_S7
c4_p054_20231204_o04,p054_20231204,54,0,4,78,4_S7,3.4686866e-06,9.661561e-07,2.5646789e-06,4.0048333e-05,0.99887234,0.0010806004,4_S7
c4_p054_20231211_o04,p054_20231211,54,0,4,79,4_S7,1.8344856e-05,0.0004381138,0.00012197516,0.0023709643,0.95015204,0.046898603,4_S7
c4_p054_20231214_o11,p054_20231214,54,0,4,79,4_S7,3.3355583e-09,7.3661445e-11,6.7410694e-10,2.5421514e-09,0.9627197,0.037280273,4_S7
c4_p054_20231218_o07,p054_20231218,54,0,4,79,4_S7,1.1213735e-07,1.8260237e-06,9.291438e-07,0.0028185549,0.996099,0.0010794923,4_S7
c4_p054_20231227_o03,p054_20231227,54,0,4,79,4_S7,1.745479e-06,5.4106128e-08,4.113444e-07,9.246687e-06,0.7971087,0.20287992,4_S7
c4_p054_20240104_o08,p054_20240104,54,0,4,82,5_S8,5.003668e-06,9.158518e-06,1.1184969e-05,1.8933458e-06,0.00032550519,0.99964726,5_S8
c4_p057_20230929_o10,p057_20230929,57,0,4,13,0_S1,0.99998784,1.9262918e-06,7.545356e-06,8.5475824e-07,4.9903036e-07,1.4215199e-06,0_S1
c4_p057_20231004_o08,p057_20231004,57,0,4,13,0_S1,0.5110388,0.023834147,0.44247404,0.0047100475,0.00799095,0.00995198,0_S1
c4_p057_20231011_o05,p057_20231011,57,0,4,21,1_S2,0.9981931,0.00027762348,0.0011376203,0.00035902814,2.5227995e-05,7.5041316e-06,0_S1
c4_p057_20231017_o10,p057_20231017,57,0,4,60,3_S6,0.013906668,0.08351767,0.8095328,0.08081802,0.011848754,0.0003760516,2_S5
c4_p057_20231019_o01,p057_20231019,57,0,4,61,3_S6,0.008561922,0.02103481,0.5087562,0.44971576,0.01168568,0.0002455933,2_S5
c4_p057_20231023_o09,p057_20231023,57,0,4,64,3_S6,5.1229337e-05,0.00056540256,0.01627528,0.975446,0.007655121,7.0820947e-06,3_S6
c4_p057_20231027_o05,p057_20231027,57,0,4,65,3_S6,7.791323e-06,0.0001380255,6.1217725e-05,0.8550198,0.14473523,3.7924485e-05,3_S6
c4_p057_20231101_o02,p057_20231101,57,0,4,67,3_S6,0.00015696549,0.0011262079,0.015841845,0.9195567,0.063215636,0.00010267165,3_S6
c4_p057_20231106_o11,p057_20231106,57,0,4,70,4_S7,1.13792e-06,3.1431023e-06,3.1608915e-06,0.30160797,0.6952312,0.003153371,4_S7
c4_p057_20231109_o10,p057_20231109,57,0,4,71,4_S7,2.2348377e-05,5.497354e-06,9.994306e-06,0.0010585752,0.94440794,0.054495573,4_S7
c4_p057_20231120_o05,p057_20231120,57,0,4,73,4_S7,2.1469657e-09,4.9600485e-06,2.5097006e-07,0.0013284195,0.9975321,0.001134214,4_S7
c4_p057_20231127_o04,p057_20231127,57,0,4,75,4_S7,2.921259e-08,4.9943046e-06,2.5584097e-07,0.0009279822,0.9989926,7.4195144e-05,4_S7
c4_p057_20231130_o12,p057_20231130,57,0,4,77,4_S7,5.46611e-07,1.3978467e-07,1.844937e-06,5.6267854e-06,0.067759104,0.9322327,5_S8
c4_p057_20231204_o04,p057_20231204,57,0,4,78,4_S7,2.9335558e-07,2.3201283e-08,5.116625e-08,3.6972554e-06,0.9998983,9.77414e-05,4_S7
c4_p057_20231211_o11,p057_20231211,57,0,4,79,4_S7,1.13727204e-07,6.696018e-07,1.5581691e-06,2.7344906e-05,0.9798044,0.020165967,4_S7
c4_p057_20231214_o03,p057_20231214,57,0,4,79,4_S7,4.470348e-09,9.143312e-10,3.1574558e-08,2.0913703e-06,0.86656255,0.13343532,4_S7
c4_p057_20231218_o08,p057_20231218,57,0,4,79,4_S7,7.013803e-09,8.276927e-10,6.063426e-09,2.1840474e-07,0.20774549,0.7922543,5_S8
c4_p057_20231227_o02,p057_20231227,57,0,4,80,5_S8,4.825657e-07,7.5958916e-08,3.3166734e-07,1.7182177e-07,0.081325576,0.9186733,5_S8
c4_p057_20240104_o06,p057_20240104,57,0,4,83,5_S8,3.9502774e-07,2.304049e-07,1.2680126e-06,1.657484e-08,0.00050288765,0.99949515,5_S8
c4_p066_20231006_o04,p066_20231006,66,0,4,13,0_S1,0.99969745,2.5650208e-06,3.453743e-06,1.6615501e-06,5.862436e-05,0.00023621111,0_S1
c4_p066_20231011_o07,p066_20231011,66,0,4,13,0_S1,0.9989411,4.040398e-06,1.4614084e-05,6.516069e-06,0.00029334062,0.0007403936,0_S1
c4_p066_20231017_o07,p066_20231017,66,0,4,13,0_S1,0.9999857,9.4067514e-07,4.391686e-06,3.670243e-07,1.7630025e-06,6.8280974e-06,0_S1
c4_p066_20231019_o05,p066_20231019,66,0,4,13,0_S1,0.9978917,0.00060819153,0.001283262,4.695235e-05,1.43747575e-05,0.00015549129,0_S1
c4_p066_20231023_o07,p066_20231023,66,0,4,13,0_S1,0.9866219,0.00021445387,0.012516038,0.00037065224,0.00014371796,0.0001331893,0_S1
c4_p066_20231027_o12,p066_20231027,66,0,4,14,0_S1,0.76795787,0.0440106,0.18447122,0.003465887,4.8056012e-05,4.63866e-05,0_S1
c4_p066_20231101_o05,p066_20231101,66,0,4,53,2_S5,0.18669127,0.113612294,0.68651193,0.013015145,0.00012779188,4.158571e-05,2_S5
c4_p066_20231106_o03,p066_20231106,66,0,4,60,3_S6,3.395454e-05,0.00028467417,0.0010035344,0.99029726,0.008067007,0.00031356866,3_S6
c4_p066_20231109_o11,p066_20231109,66,0,4,65,3_S6,6.4149914e-05,0.00018926985,0.0011095592,0.9213332,0.0771372,0.00016658162,3_S6
c4_p066_20231120_o02,p066_20231120,66,0,4,67,3_S6,8.000424e-07,1.96986e-05,5.012103e-05,0.97888833,0.021037828,3.1552972e-06,3_S6
c4_p066_20231127_o08,p066_20231127,66,0,4,70,4_S7,2.3546015e-07,8.987183e-07,2.7649162e-07,0.03641917,0.9635784,1.0818335e-06,4_S7
c4_p066_20231130_o08,p066_20231130,66,0,4,71,4_S7,2.4398882e-06,1.0918024e-05,3.42847e-05,0.0038100653,0.9955705,0.00057173386,4_S7
c4_p066_20231204_o07,p066_20231204,66,0,4,73,4_S7,4.5349995e-07,1.2093426e-06,3.8283082e-07,0.020971142,0.97899985,2.6964455e-05,4_S7
c4_p066_20231211_o01,p066_20231211,66,0,4,75,4_S7,7.58658e-06,0.00022295678,0.00018515081,0.009263304,0.9888904,0.0014306317,4_S7
c4_p066_20231214_o01,p066_20231214,66,0,4,78,4_S7,7.1598095e-08,7.574648e-07,4.7626096e-07,0.00054820965,0.9982798,0.001170633,4_S7
c4_p066_20231218_o11,p066_20231218,66,0,4,79,4_S7,2.4170147e-08,0.00011667007,1.1905321e-06,0.00018902271,0.9996599,3.320872e-05,4_S7
c4_p066_20231227_o10,p066_20231227,66,0,4,80,5_S8,3.865099e-06,0.00021370382,2.6521291e-05,7.2402465e-05,0.9447648,0.054918807,4_S7
c4_p066_20240115_o04,p066_20240115,66,0,4,82,5_S8,4.2855278e-10,3.6079524e-09,8.782057e-09,1.7034724e-10,6.0109985e-05,0.9999399,5_S8
c4_p066_20240119_o05,p066_20240119,66,0,4,82,5_S8,7.3264744e-10,1.6327194e-10,2.2403847e-10,2.0222526e-09,1.4611904e-05,0.99998534,5_S8
c4_p066_20240126_o07,p066_20240126,66,0,4,84,5_S8,2.7957746e-08,9.406782e-08,1.01719706e-07,1.1958166e-07,0.00045840364,0.9995413,5_S8
c4_p069_20231006_o11,p069_20231006,69,0,4,13,0_S1,0.9999058,1.5665318e-06,3.5752278e-06,1.6007747e-06,2.6769036e-05,6.0586706e-05,0_S1
c4_p069_20231011_o06,p069_20231011,69,0,4,13,0_S1,0.99962175,2.7602703e-06,1.3470307e-05,4.8778916e-06,0.00010212065,0.0002550222,0_S1
c4_p069_20231017_o08,p069_20231017,69,0,4,13,0_S1,0.99987316,1.7130462e-05,8.958702e-05,5.790373e-06,5.9662657e-06,8.261258e-06,0_S1
c4_p069_20231019_o12,p069_20231019,69,0,4,14,0_S1,0.9998349,3.5611774e-05,9.8922166e-05,6.216685e-06,1.702438e-06,2.2641576e-05,0_S1
c4_p069_20231023_o09,p069_20231023,69,0,4,14,0_S1,0.9185312,0.024568072,0.053256154,0.0014473465,0.0011013247,0.0010959613,0_S1
c4_p069_20231027_o12,p069_20231027,69,0,4,15,0_S1,0.8129225,0.04441715,0.12358793,0.015660452,0.0030796947,0.00033222834,0_S1
c4_p069_20231101_o08,p069_20231101,69,0,4,53,2_S5,0.2125335,0.018993383,0.6722928,0.091786645,0.0035866578,0.00080696103,2_S5
c4_p069_20231106_o12,p069_20231106,69,0,4,61,3_S6,5.172087e-05,0.0005818329,0.00021502611,0.86701953,0.13195491,0.00017696542,3_S6
c4_p069_20231109_o11,p069_20231109,69,0,4,66,3_S6,3.335128e-08,4.8183846e-08,7.1459276e-08,0.08577365,0.91042846,0.0037977358,4_S7
c4_p069_20231120_o06,p069_20231120,69,0,4,70,4_S7,6.9022744e-06,3.2820294e-06,4.0429506e-05,0.13453427,0.8636048,0.0018102571,4_S7
c4_p069_20231127_o09,p069_20231127,69,0,4,72,4_S7,3.3228623e-06,1.7274731e-05,5.157152e-06,0.8080419,0.19186655,6.586936e-05,3_S6
c4_p069_20231130_o07,p069_20231130,69,0,4,73,4_S7,6.5164063e-06,3.3160477e-06,9.2664695e-06,0.00046223516,0.9989128,0.00060579,4_S7
c4_p069_20231204_o04,p069_20231204,69,0,4,74,4_S7,0.0001339143,0.00010927202,3.636634e-05,0.066713355,0.93082297,0.002184084,4_S7
c4_p069_20231211_o05,p069_20231211,69,0,4,76,4_S7,0.00019185572,7.256822e-05,0.00021851473,0.013324211,0.9449493,0.041243505,4_S7
c4_p069_20231214_o05,p069_20231214,69,0,4,77,4_S7,8.853228e-08,2.920774e-10,9.237502e-09,1.4066428e-07,0.99836105,0.001638656,4_S7
c4_p069_20231218_o05,p069_20231218,69,0,4,78,4_S7,8.7026066e-08,1.2294635e-08,1.607595e-07,8.337302e-08,0.4554721,0.54452753,5_S8
c4_p069_20231227_o06,p069_20231227,69,0,4,79,4_S7,6.4593206e-09,1.01817554e-10,1.9676982e-09,1.3486376e-09,0.7733628,0.22663718,4_S7
c4_p069_20240115_o04,p069_20240115,69,0,4,82,5_S8,2.104625e-08,1.3765285e-07,2.5097881e-07,2.3936735e-09,6.386796e-05,0.99993575,5_S8
c4_p069_20240119_o06,p069_20240119,69,0,4,82,5_S8,9.70105e-07,4.4151477e-08,2.5205708e-07,5.354012e-07,0.0032136193,0.99678457,5_S8
c4_p069_20240126_o09,p069_20240126,69,0,4,84,5_S8,9.325206e-06,7.8915355e-06,6.8206637e-06,4.813549e-06,0.035523534,0.9644476,5_S8
c4_p070_20231006_o08,p070_20231006,70,0,4,13,0_S1,0.9999541,5.227926e-07,1.1225953e-06,4.5294442e-07,1.0237272e-05,3.3575496e-05,0_S1
c4_p070_20231011_o08,p070_20231011,70,0,4,13,0_S1,0.9991447,2.7061292e-06,9.601987e-06,2.9788405e-06,0.00015205509,0.00068790774,0_S1
c4_p070_20231017_o03,p070_20231017,70,0,4,13,0_S1,0.99929225,0.00021982029,0.00040970897,3.7297294e-05,1.249764e-05,2.8413602e-05,0_S1
c4_p070_20231019_o02,p070_20231019,70,0,4,14,0_S1,0.99931586,9.1756076e-05,0.00048149706,1.3832581e-05,8.260765e-06,8.8857334e-05,0_S1
c4_p070_20231023_o03,p070_20231023,70,0,4,14,0_S1,0.9855951,0.0050462196,0.008020855,0.0011103139,0.000111419555,0.00011615119,0_S1
c4_p070_20231027_o01,p070_20231027,70,0,4,21,1_S2,0.26850098,0.079798564,0.41001663,0.24003324,0.0015672451,8.33827e-05,2_S5
c4_p070_20231101_o12,p070_20231101,70,0,4,60,3_S6,0.05070621,0.044214327,0.8408685,0.06251697,0.0015364975,0.00015753013,2_S5
c4_p070_20231106_o08,p070_20231106,70,0,4,62,3_S6,6.1613724e-07,2.5354955e-06,8.297879e-06,0.9997148,0.00026999146,3.8291632e-06,3_S6
c4_p070_20231109_o07,p070_20231109,70,0,4,65,3_S6,2.8605415e-05,0.0010954434,0.0012533064,0.375936,0.6211519,0.0005346874,4_S7
c4_p070_20231120_o03,p070_20231120,70,0,4,70,4_S7,1.8964789e-05,3.6125122e-05,9.64505e-05,0.89742863,0.10195836,0.0004613959,3_S6
c4_p070_20231127_o07,p070_20231127,70,0,4,71,4_S7,3.9976643e-05,7.048821e-05,2.0313504e-05,0.023376465,0.9764357,5.7081576e-05,4_S7
c4_p070_20231130_o09,p070_20231130,70,0,4,73,4_S7,0.00035687297,0.001221374,0.00828372,0.022114841,0.9042778,0.063745305,4_S7
c4_p070_20231204_o04,p070_20231204,70,0,4,75,4_S7,6.5614213e-06,5.032949e-05,5.0125122e-06,0.0073219314,0.99259454,2.1684815e-05,4_S7
c4_p070_20231211_o04,p070_20231211,70,0,4,76,4_S7,3.4083903e-06,6.034592e-06,8.303303e-06,0.0011423556,0.9985392,0.00030066006,4_S7
