image_id,session,plant,fold,camera,bbch,cls,p_0_S1,p_1_S2,p_2_S5,p_3_S6,p_4_S7,p_5_S8,pred
c2_p025_20230904_o03,p025_20230904,25,0,2,22,1_S2,0.03343255,0.051366232,0.43141735,0.44958168,0.031745553,0.0024566418,3_S6
c2_p025_20230908_o12,p025_20230908,25,0,2,61,3_S6,0.0006711045,0.0068154195,0.03786942,0.9098452,0.04434024,0.000458627,3_S6
c2_p025_20230921_o07,p025_20230921,25,0,2,70,4_S7,0.00021802673,0.010606341,0.030597705,0.38842273,0.56861764,0.0015375218,4_S7
c2_p025_20231006_o12,p025_20231006,25,0,2,72,4_S7,1.1867803e-06,0.00028921902,0.0002285599,0.0016539709,0.99599934,0.0018277182,4_S7
c2_p025_20231017_o04,p025_20231017,25,0,2,75,4_S7,9.697705e-09,3.4251002e-06,1.2496003e-05,0.0002461736,0.99914336,0.0005945462,4_S7
c2_p025_20231023_o02,p025_20231023,25,0,2,76,4_S7,5.904392e-08,0.000121138655,2.9090415e-05,0.0006486107,0.9983467,0.00085450424,4_S7
c2_p025_20231027_o12,p025_20231027,25,0,2,77,4_S7,1.3646155e-06,0.0005930665,0.00026706897,0.0002767383,0.9565737,0.04228807,4_S7
c2_p025_20231101_o07,p025_20231101,25,0,2,78,4_S7,5.3396925e-05,0.019478172,0.007935008,0.032341905,0.9232051,0.016986405,4_S7
c2_p025_20231106_o01,p025_20231106,25,0,2,79,4_S7,1.8476908e-06,0.0010906254,0.00025782658,0.00064150797,0.9601312,0.037876885,4_S7
c2_p025_20231109_o12,p025_20231109,25,0,2,79,4_S7,1.261493e-05,0.0034266436,0.0017120494,0.00047410929,0.7890651,0.20530951,4_S7
c2_p025_20231120_o02,p025_20231120,25,0,2,81,5_S8,6.170949e-07,3.7916256e-05,0.0001405743,2.0668879e-06,0.00018940275,0.9996295,5_S8
c2_p025_20231124_o04,p025_20231124,25,0,2,81,5_S8,7.885224e-06,0.00023625256,0.002648837,2.5028829e-05,0.0046410323,0.99244094,5_S8
c2_p025_20231127_o09,p025_20231127,25,0,2,81,5_S8,9.6010435e-06,0.0001322787,0.00092264777,1.1733707e-05,0.0008218738,0.9981018,5_S8
c2_p025_20231130_o12,p025_20231130,25,0,2,81,5_S8,0.00011741011,0.0011332235,0.0071499026,0.0001479147,0.00086020696,0.99059135,5_S8
c2_p030_20230828_o03,p030_20230828,30,0,2,15,0_S1,0.7086069,0.09115711,0.1624784,0.029829636,0.0040995744,0.003828419,0_S1
c2_p030_20230904_o12,p030_20230904,30,0,2,53,2_S5,0.23439959,0.1385591,0.46656027,0.13518764,0.020986794,0.004306508,2_S5
c2_p030_20230908_o03,p030_20230908,30,0,2,62,3_S6,0.00030637693,0.0041273,0.017843401,0.7558654,0.22045176,0.0014057974,3_S6
c2_p030_20230921_o03,p030_20230921,30,0,2,70,4_S7,1.4659722e-05,0.00016369559,0.00045591037,0.025147391,0.97254294,0.0016754763,4_S7
c2_p030_20231006_o12,p030_20231006,30,0,2,73,4_S7,3.990906e-09,1.3316556e-07,7.025961e-07,7.795662e-05,0.99963486,0.0002862725,4_S7
c2_p030_20231017_o02,p030_20231017,30,0,2,75,4_S7,4.55711e-08,3.7827467e-06,2.2378577e-05,0.00051673036,0.9986958,0.00076134666,4_S7
c2_p030_20231023_o04,p030_20231023,30,0,2,76,4_S7,1.5624253e-05,0.0071850936,0.0021430936,0.006112067,0.9827727,0.0017714546,4_S7
c2_p030_20231027_o04,p030_20231027,30,0,2,77,4_S7,1.162556e-05,0.0023739869,0.0009081175,0.0044715246,0.9910115,0.0012232708,4_S7
c2_p030_20231101_o01,p030_20231101,30,0,2,78,4_S7,4.8094604e-09,2.1329454e-06,3.9234083e-06,1.2995777e-06,0.99293023,0.007062432,4_S7
c2_p030_20231106_o08,p030_20231106,30,0,2,79,4_S7,3.8591165e-07,8.188962e-05,0.00011906248,0.0002044085,0.9402572,0.059337165,4_S7
c2_p030_20231109_o04,p030_20231109,30,0,2,79,4_S7,3.198913e-06,0.0005683313,0.00028924312,0.00019507683,0.973683,0.025261085,4_S7
c2_p030_20231120_o03,p030_20231120,30,0,2,81,5_S8,0.00022676696,0.006680025,0.010082166,0.0034102274,0.55392164,0.4256792,4_S7
c2_p030_20231124_o10,p030_20231124,30,0,2,82,5_S8,0.00053640455,0.018725114,0.04909111,0.00017183436,0.016419388,0.91505617,5_S8
c2_p030_20231127_o02,p030_20231127,30,0,2,85,5_S8,1.0317966e-07,5.1895177e-07,3.9412815e-05,5.3450652e-08,1.7513448e-05,0.99994254,5_S8
c2_p030_20231130_o06,p030_20231130,30,0,2,87,5_S8,2.4184807e-05,6.069203e-05,0.00053316617,4.780319e-05,0.00060124433,0.99873286,5_S8
c2_p035_20230828_o11,p035_20230828,35,0,2,14,0_S1,0.8470188,0.034662977,0.08803341,0.025118807,0.0033098662,0.0018561285,0_S1
c2_p035_20230904_o01,p035_20230904,35,0,2,16,0_S1,0.089420944,0.05437779,0.17218745,0.5455057,0.13299142,0.005516673,3_S6
c2_p035_20230908_o08,p035_20230908,35,0,2,52,2_S5,0.006486475,0.0020040253,0.015974572,0.83777523,0.13702571,0.00073405175,3_S6
c2_p035_20230921_o06,p035_20230921,35,0,2,52,2_S5,0.05294066,0.09254847,0.215702,0.31232455,0.30790144,0.01858288,3_S6
c2_p035_20231006_o07,p035_20231006,35,0,2,52,2_S5,0.00015725284,0.003337371,0.00270885,0.0035284571,0.9856721,0.004595978,4_S7
c2_p035_20231017_o05,p035_20231017,35,0,2,52,2_S5,0.000688019,0.012835324,0.031836312,0.23068944,0.7200843,0.0038665968,4_S7
c2_p035_20231023_o05,p035_20231023,35,0,2,52,2_S5,0.00018528721,0.0102312835,0.022303589,0.108853735,0.85473347,0.0036927108,4_S7
c2_p035_20231027_o02,p035_20231027,35,0,2,52,2_S5,0.0006822008,0.393187,0.02494891,0.009631187,0.5243384,0.04721239,4_S7
c2_p035_20231101_o11,p035_20231101,35,0,2,52,2_S5,2.9995677e-05,0.00643427,0.002757257,0.018346127,0.96504587,0.0073864944,4_S7
c2_p035_20231106_o08,p035_20231106,35,0,2,52,2_S5,1.4062848e-06,0.00038876047,0.000456321,0.0015361734,0.99725586,0.00036150895,4_S7
c2_p035_20231109_o09,p035_20231109,35,0,2,52,2_S5,0.00062898244,0.11171257,0.017076574,0.0131338155,0.82979816,0.02764985,4_S7
c2_p035_20231120_o07,p035_20231120,35,0,2,52,2_S5,0.0003319265,0.10954775,0.013896696,0.030403214,0.83674437,0.009076046,4_S7
c2_p035_20231124_o01,p035_20231124,35,0,2,52,2_S5,0.0001800567,0.01832164,0.012030638,0.0132987,0.93032485,0.02584397,4_S7
c2_p035_20231127_o10,p035_20231127,35,0,2,52,2_S5,0.005631491,0.06825489,0.090562746,0.014328282,0.4912689,0.32995373,4_S7
c2_p035_20231130_o06,p035_20231130,35,0,2,52,2_S5,0.000514611,0.12838992,0.030831635,0.0096589,0.79708815,0.033516824,4_S7
c2_p036_20230828_o07,p036_20230828,36,0,2,51,2_S5,0.8174964,0.044502214,0.112590194,0.022080114,0.002002769,0.0013282676,0_S1
c2_p036_20230904_o04,p036_20230904,36,0,2,60,3_S6,0.19564582,0.1502744,0.36677435,0.22921492,0.050565396,0.007525137,2_S5
c2_p036_20230908_o01,p036_20230908,36,0,2,63,3_S6,0.00010545083,0.004651076,0.01614777,0.8084965,0.1693838,0.0012153839,3_S6
c2_p036_20230921_o03,p036_20230921,36,0,2,70,4_S7,1.7636254e-05,0.0020595212,0.0016486275,0.041229967,0.9504457,0.004598513,4_S7
c2_p036_20231006_o01,p036_20231006,36,0,2,72,4_S7,0.00037479523,0.021266581,0.02068167,0.07216274,0.8683859,0.017128268,4_S7
c2_p036_20231017_o03,p036_20231017,36,0,2,73,4_S7,1.1569002e-05,0.0010687489,0.0009898561,0.006961993,0.988303,0.0026648003,4_S7
c2_p036_20231023_o02,p036_20231023,36,0,2,74,4_S7,0.00017412074,0.04239291,0.015858706,0.026458394,0.90295875,0.0121570015,4_S7
c2_p036_20231027_o05,p036_20231027,36,0,2,75,4_S7,1.9552495e-05,0.0015138285,0.0019677575,0.0018231937,0.93374187,0.060933728,4_S7
c2_p036_20231101_o09,p036_20231101,36,0,2,76,4_S7,0.0005350706,0.12860236,0.014253732,0.020387182,0.807293,0.028928708,4_S7
c2_p036_20231106_o06,p036_20231106,36,0,2,77,4_S7,0.0005821255,0.15943821,0.04310786,0.055814423,0.7072256,0.033831738,4_S7
c2_p036_20231109_o04,p036_20231109,36,0,2,78,4_S7,0.0034380471,0.16606246,0.096670575,0.028268985,0.5627672,0.14279266,4_S7
c2_p036_20231120_o10,p036_20231120,36,0,2,81,5_S8,0.00074029056,0.013886572,0.04492892,0.0011556091,0.047524583,0.891764,5_S8
c2_p036_20231124_o08,p036_20231124,36,0,2,82,5_S8,0.0005774547,0.028196827,0.03647019,0.0014538532,0.0076692468,0.92563236,5_S8
c2_p036_20231127_o04,p036_20231127,36,0,2,83,5_S8,1.0924897e-05,0.0002856147,0.0017499577,0.00016574531,0.00075028784,0.9970374,5_S8
c2_p036_20231130_o05,p036_20231130,36,0,2,84,5_S8,1.6726082e-05,0.00012622721,0.0013421769,0.00013379825,0.001705274,0.99667585,5_S8
c2_p054_20230929_o02,p054_20230929,54,0,2,13,0_S1,0.9999155,2.875777e-05,1.4675064e-05,1.5925561e-05,1.1604493e-05,1.355191e-05,0_S1
c2_p054_20231004_o11,p054_20231004,54,0,2,13,0_S1,0.9994492,0.00017891344,0.000114728566,8.0928585e-05,9.817345e-05,7.809779e-05,0_S1
c2_p054_20231011_o12,p054_20231011,54,0,2,14,0_S1,0.98950374,0.0020995664,0.004515886,0.0031090819,0.0005179291,0.00025379483,0_S1
c2_p054_20231017_o04,p054_20231017,54,0,2,53,2_S5,0.055724252,0.057851955,0.3633554,0.3595203,0.15427257,0.00927553,2_S5
c2_p054_20231019_o06,p054_20231019,54,0,2,53,2_S5,0.02352805,0.055373415,0.6595016,0.21730885,0.042123124,0.0021649213,2_S5
c2_p054_20231023_o06,p054_20231023,54,0,2,60,3_S6,0.014698625,0.05761459,0.7081919,0.1713311,0.042453073,0.0057107788,2_S5
c2_p054_20231027_o07,p054_20231027,54,0,2,65,3_S6,0.0069124703,0.039522626,0.4645562,0.47283435,0.015093492,0.0010808395,3_S6
c2_p054_20231101_o11,p054_20231101,54,0,2,65,3_S6,0.00056260196,0.060558412,0.26807252,0.63935554,0.030986115,0.00046484277,3_S6
c2_p054_20231106_o02,p054_20231106,54,0,2,68,3_S6,0.0004454748,0.011184789,0.040675066,0.55753094,0.38896975,0.0011940025,3_S6
c2_p054_20231109_o05,p054_20231109,54,0,2,70,4_S7,0.0012236102,0.008645693,0.045032315,0.47237793,0.4698918,0.0028286914,3_S6
c2_p054_20231120_o02,p054_20231120,54,0,2,71,4_S7,0.000121260986,0.0004345104,0.0022673362,0.03513412,0.96019804,0.0018447795,4_S7
c2_p054_20231127_o02,p054_20231127,54,0,2,73,4_S7,2.3136604e-06,8.010757e-05,0.00022795291,0.007708198,0.99107844,0.00090296863,4_S7
c2_p054_20231130_o04,p054_20231130,54,0,2,75,4_S7,1.3658646e-05,0.00040524825,0.0014554154,0.0039472748,0.981105,0.013073324,4_S7
c2_p054_20231204_o04,p054_20231204,54,0,2,78,4_S7,5.150411e-05,0.00044208407,0.0020778745,0.029795973,0.96580994,0.0018225642,4_S7
c2_p054_20231211_o04,p054_20231211,54,0,2,79,4_S7,5.9746817e-06,0.0011129186,0.0005620788,0.024457872,0.973736,0.00012527568,4_S7
c2_p054_20231214_o11,p054_20231214,54,0,2,79,4_S7,5.0027984e-07,1.0986315e-05,3.6390647e-05,0.00015323622,0.98607254,0.013726252,4_S7
c2_p054_20231218_o07,p054_20231218,54,0,2,79,4_S7,3.1180556e-07,1.0967813e-06,1.31058705e-05,6.638398e-05,0.9987576,0.0011614403,4_S7
c2_p054_20231227_o03,p054_20231227,54,0,2,79,4_S7,4.349708e-05,0.00015142163,0.00070351624,6.796619e-05,0.95464385,0.044389807,4_S7
c2_p054_20240104_o08,p054_20240104,54,0,2,82,5_S8,0.00016734672,0.00030057156,0.0015955961,0.0004930189,0.9247963,0.07264724,4_S7
c2_p057_20230929_o10,p057_20230929,57,0,2,13,0_S1,0.99988294,4.2276093e-05,1.8133005e-05,2.525719e-05,1.5972375e-05,1.5483054e-05,0_S1
c2_p057_20231004_o08,p057_20231004,57,0,2,13,0_S1,0.9974139,0.00090038736,0.000980528,0.00045120937,0.00012477415,0.00012922914,0_S1
c2_p057_20231011_o05,p057_20231011,57,0,2,21,1_S2,0.82242906,0.029546194,0.11809708,0.025782326,0.0025245158,0.0016207257,0_S1
c2_p057_20231017_o10,p057_20231017,57,0,2,60,3_S6,0.16331625,0.0978304,0.527973,0.18131916,0.025512023,0.0040491726,2_S5
c2_p057_20231019_o01,p057_20231019,57,0,2,61,3_S6,0.0150084235,0.09768513,0.42177272,0.45406958,0.01045199,0.0010121483,3_S6
c2_p057_20231023_o09,p057_20231023,57,0,2,64,3_S6,0.00077711575,0.0845147,0.24130705,0.6203586,0.05275852,0.0002839595,3_S6
c2_p057_20231027_o05,p057_20231027,57,0,2,65,3_S6,0.0002005739,0.04980142,0.02712933,0.60674715,0.31530663,0.00081496756,3_S6
c2_p057_20231101_o02,p057_20231101,57,0,2,67,3_S6,1.6394118e-06,0.0007721015,0.0042830007,0.38821003,0.606667,6.615938e-05,4_S7
c2_p057_20231106_o11,p057_20231106,57,0,2,70,4_S7,1.1443849e-06,0.0011115123,0.0038983035,0.9160966,0.078823365,6.8972106e-05,3_S6
c2_p057_20231109_o10,p057_20231109,57,0,2,71,4_S7,1.2339574e-06,0.00024739723,0.00038969924,0.0070498455,0.96907747,0.023234377,4_S7
c2_p057_20231120_o05,p057_20231120,57,0,2,73,4_S7,1.8024463e-06,3.5643523e-05,0.00016571392,0.0035607275,0.9938338,0.002402391,4_S7
c2_p057_20231127_o04,p057_20231127,57,0,2,75,4_S7,2.7943076e-06,7.3000454e-05,0.0007062638,0.00064158026,0.974462,0.024114404,4_S7
c2_p057_20231130_o12,p057_20231130,57,0,2,77,4_S7,1.0747658e-06,0.00064834167,0.0005832808,0.00033427568,0.78874665,0.20968646,4_S7
c2_p057_20231204_o04,p057_20231204,57,0,2,78,4_S7,6.209702e-06,0.00010391783,0.00051088823,0.0012753905,0.99329376,0.0048098625,4_S7
c2_p057_20231211_o11,p057_20231211,57,0,2,79,4_S7,9.746836e-07,0.00059323676,0.0007556796,8.826646e-05,0.93212855,0.06643325,4_S7
c2_p057_20231214_o03,p057_20231214,57,0,2,79,4_S7,1.9374271e-07,4.8948215e-07,3.3141266e-06,4.430778e-05,0.97537804,0.02457352,4_S7
c2_p057_20231218_o08,p057_20231218,57,0,2,79,4_S7,3.1966857e-07,7.6514795e-07,6.691122e-06,4.6338323e-06,0.94201034,0.057977125,4_S7
c2_p057_20231227_o02,p057_20231227,57,0,2,80,5_S8,6.948767e-07,9.129306e-05,0.00033006517,1.3927873e-06,0.050765842,0.9488108,5_S8
c2_p057_20240104_o06,p057_20240104,57,0,2,83,5_S8,7.4215984e-09,7.217947e-08,2.2785675e-06,7.160981e-09,0.00011898926,0.99987864,5_S8
c2_p066_20231006_o04,p066_20231006,66,0,2,13,0_S1,0.9999863,4.0816653e-06,1.4450949e-06,1.6351647e-06,1.9737342e-06,4.5424617e-06,0_S1
c2_p066_20231011_o07,p066_20231011,66,0,2,13,0_S1,0.9999659,9.396349e-06,7.4162995e-06,6.6414013e-06,3.6751671e-06,6.9356256e-06,0_S1
c2_p066_20231017_o07,p066_20231017,66,0,2,13,0_S1,0.99939644,0.00017945425,0.00022553254,0.000112485555,4.4390257e-05,4.164868e-05,0_S1
c2_p066_20231019_o05,p066_20231019,66,0,2,13,0_S1,0.98353654,0.0036796068,0.009523822,0.0020772559,0.0007753944,0.00040738276,0_S1
c2_p066_20231023_o07,p066_20231023,66,0,2,13,0_S1,0.99851936,0.00023449332,0.00039719944,0.00066139863,0.0001382834,4.926604e-05,0_S1
c2_p066_20231027_o12,p066_20231027,66,0,2,14,0_S1,0.40720624,0.05297054,0.47757262,0.053198658,0.006907504,0.0021444538,2_S5
c2_p066_20231101_o05,p066_20231101,66,0,2,53,2_S5,0.014929805,0.035739634,0.81367767,0.12777779,0.0072121327,0.00066304114,2_S5
c2_p066_20231106_o03,p066_20231106,66,0,2,60,3_S6,6.187918e-05,0.011368768,0.090013064,0.89515555,0.0033788243,2.1926251e-05,3_S6
c2_p066_20231109_o11,p066_20231109,66,0,2,65,3_S6,7.1065806e-06,0.0029101667,0.010716279,0.90874493,0.07753068,9.086218e-05,3_S6
c2_p066_20231120_o02,p066_20231120,66,0,2,67,3_S6,4.7276617e-07,4.2289666e-05,0.00025868628,0.07181405,0.92778254,0.00010194634,4_S7
c2_p066_20231127_o08,p066_20231127,66,0,2,70,4_S7,9.581661e-06,0.00057077815,0.0018437282,0.019815959,0.9760627,0.0016972404,4_S7
c2_p066_20231130_o08,p066_20231130,66,0,2,71,4_S7,2.0494224e-06,0.0023663254,0.0008245345,0.18834245,0.8082964,0.00016833316,4_S7
c2_p066_20231204_o07,p066_20231204,66,0,2,73,4_S7,6.4739374e-06,0.00026190246,0.000748298,0.029893527,0.9687723,0.0003174277,4_S7
c2_p066_20231211_o01,p066_20231211,66,0,2,75,4_S7,7.2251777e-07,5.6697012e-05,0.00023704955,0.010454386,0.9889088,0.0003423483,4_S7
c2_p066_20231214_o01,p066_20231214,66,0,2,78,4_S7,2.799983e-06,1.0573195e-05,0.00011070922,0.0009305756,0.99326223,0.005683097,4_S7
c2_p066_20231218_o11,p066_20231218,66,0,2,79,4_S7,2.7910544e-06,0.00023161969,0.00066474074,0.027333628,0.9697325,0.0020347324,4_S7
c2_p066_20231227_o10,p066_20231227,66,0,2,80,5_S8,8.6348507e-07,1.5947344e-05,0.00013444433,0.0015161255,0.9939156,0.004417023,4_S7
c2_p066_20240115_o04,p066_20240115,66,0,2,82,5_S8,2.1365572e-06,3.4120818e-05,0.00026020024,4.420093e-06,8.560199e-05,0.9996136,5_S8
c2_p066_20240119_o05,p066_20240119,66,0,2,82,5_S8,1.3084761e-07,9.626403e-07,2.5230296e-05,1.5777667e-07,2.4824572e-05,0.99994874,5_S8
c2_p066_20240126_o07,p066_20240126,66,0,2,84,5_S8,1.6553647e-08,3.1674723e-08,7.935342e-07,3.9161208e-08,0.0001622233,0.9998369,5_S8
c2_p069_20231006_o11,p069_20231006,69,0,2,13,0_S1,0.99998367,5.2599507e-06,1.9173801e-06,2.0876794e-06,2.4451128e-06,4.6062323e-06,0_S1
c2_p069_20231011_o06,p069_20231011,69,0,2,13,0_S1,0.99993217,1.9211058e-05,1.49904645e-05,1.5136157e-05,8.530458e-06,9.830022e-06,0_S1
c2_p069_20231017_o08,p069_20231017,69,0,2,13,0_S1,0.99845445,0.00046732152,0.00057808927,0.00031508305,9.955448e-05,8.5545464e-05,0_S1
c2_p069_20231019_o12,p069_20231019,69,0,2,14,0_S1,0.95760036,0.007376806,0.02408353,0.007684715,0.0023599216,0.00089472893,0_S1
c2_p069_20231023_o09,p069_20231023,69,0,2,14,0_S1,0.9887959,0.0025979127,0.0051952032,0.0024628076,0.0005399968,0.00040828477,0_S1
c2_p069_20231027_o12,p069_20231027,69,0,2,15,0_S1,0.028071977,0.0436031,0.8223956,0.09975018,0.0053086556,0.0008705207,2_S5
c2_p069_20231101_o08,p069_20231101,69,0,2,53,2_S5,0.007638713,0.0143173775,0.7596984,0.20078255,0.016958956,0.00060394756,2_S5
c2_p069_20231106_o12,p069_20231106,69,0,2,61,3_S6,2.6636158e-06,0.0024110998,0.0045183855,0.9877823,0.005279201,6.353206e-06,3_S6
c2_p069_20231109_o11,p069_20231109,69,0,2,66,3_S6,0.0002768684,0.08710843,0.042509787,0.71457833,0.15345177,0.002074722,3_S6
c2_p069_20231120_o06,p069_20231120,69,0,2,70,4_S7,7.436672e-05,0.0019893756,0.014317947,0.19050667,0.7821607,0.010950885,4_S7
c2_p069_20231127_o09,p069_20231127,69,0,2,72,4_S7,1.625137e-06,8.354256e-05,0.00034295314,0.009290935,0.98879224,0.0014885943,4_S7
c2_p069_20231130_o07,p069_20231130,69,0,2,73,4_S7,3.9994244e-05,0.0013206047,0.0041623586,0.017448006,0.96490663,0.012122342,4_S7
c2_p069_20231204_o04,p069_20231204,69,0,2,74,4_S7,0.0003468724,0.0016602918,0.009413023,0.069839254,0.9118056,0.0069349073,4_S7
c2_p069_20231211_o05,p069_20231211,69,0,2,76,4_S7,7.892987e-06,7.201407e-05,0.00038137537,0.011780677,0.9861367,0.0016214049,4_S7
c2_p069_20231214_o05,p069_20231214,69,0,2,77,4_S7,0.0015374074,0.00037441385,0.0021462033,0.0062716072,0.98038185,0.009288501,4_S7
c2_p069_20231218_o05,p069_20231218,69,0,2,78,4_S7,0.00142612,0.00086753594,0.014486474,0.0074902466,0.9459295,0.029800093,4_S7
c2_p069_20231227_o06,p069_20231227,69,0,2,79,4_S7,1.7879147e-06,2.085933e-06,5.5053824e-05,2.5499273e-06,0.8005367,0.19940174,4_S7
c2_p069_20240115_o04,p069_20240115,69,0,2,82,5_S8,0.0007534221,0.00046241272,0.010516559,0.00024598237,0.16598785,0.82203376,5_S8
c2_p069_20240119_o06,p069_20240119,69,0,2,82,5_S8,7.984362e-07,2.5499895e-07,9.371114e-06,2.180003e-07,7.943127e-06,0.9999814,5_S8
c2_p069_20240126_o09,p069_20240126,69,0,2,84,5_S8,3.8984676e-06,5.0289e-06,7.82228e-05,7.204198e-06,0.00043928297,0.9994665,5_S8
c2_p070_20231006_o08,p070_20231006,70,0,2,13,0_S1,0.99998534,4.5387815e-06,1.7626102e-06,2.161093e-06,1.9745476e-06,4.1469466e-06,0_S1
c2_p070_20231011_o08,p070_20231011,70,0,2,13,0_S1,0.99996567,9.452746e-06,6.6528232e-06,8.209508e-06,4.446455e-06,5.5743553e-06,0_S1
c2_p070_20231017_o03,p070_20231017,70,0,2,13,0_S1,0.9993204,0.0002012752,0.00025327003,0.000139085,4.04838e-05,4.546662e-05,0_S1
c2_p070_20231019_o02,p070_20231019,70,0,2,14,0_S1,0.9038254,0.015528589,0.057747275,0.013351923,0.007040711,0.002506106,0_S1
c2_p070_20231023_o03,p070_20231023,70,0,2,14,0_S1,0.9505241,0.008647962,0.027891427,0.010697747,0.0014532937,0.0007853709,0_S1
c2_p070_20231027_o01,p070_20231027,70,0,2,21,1_S2,0.020004347,0.06881697,0.75319606,0.14916085,0.0074494192,0.0013723947,2_S5
c2_p070_20231101_o12,p070_20231101,70,0,2,60,3_S6,0.0005345456,0.0093426835,0.38316712,0.60135925,0.0054241903,0.00017217378,3_S6
c2_p070_20231106_o08,p070_20231106,70,0,2,62,3_S6,2.4483023e-05,0.007817577,0.018466262,0.96163934,0.012012986,3.9347928e-05,3_S6
c2_p070_20231109_o07,p070_20231109,70,0,2,65,3_S6,4.5207704e-05,0.010879089,0.030955723,0.94252235,0.015541662,5.5960518e-05,3_S6
c2_p070_20231120_o03,p070_20231120,70,0,2,70,4_S7,1.6832179e-05,0.00050277327,0.0046063624,0.057701398,0.93276757,0.004405105,4_S7
c2_p070_20231127_o07,p070_20231127,70,0,2,71,4_S7,5.5280914e-05,0.002446798,0.004467473,0.052478418,0.93758243,0.0029695188,4_S7
c2_p070_20231130_o09,p070_20231130,70,0,2,73,4_S7,4.579098e-06,0.00061126397,0.0012719258,0.010733927,0.9817032,0.005674993,4_S7
c2_p070_20231204_o04,p070_20231204,70,0,2,75,4_S7,5.3505614e-06,7.364642e-05,0.0003249244,0.0037993467,0.99285346,0.0029433114,4_S7
c2_p070_20231211_o04,p070_20231211,70,0,2,76,4_S7,2.3862526e-07,0.00015901185,8.599055e-05,0.00055425905,0.9978048,0.001395648,4_S7
c2_p070_20231214_o02,p070_20231214,70,0,2,77,4_S7,5.531443e-05,8.4816464e-05,0.0013904952,0.00015785109,0.8230626,0.17524892,4_S7
c2_p070_20231218_o04,p070_20231218,70,0,2,78,4_S7,1.1120981e-06,7.5817545e-05,0.00018003634,0.00015525047,0.96402,0.035567705,4_S7
c2_p070_20231227_o05,p070_20231227,70,0,2,79,4_S7,4.3672662e-07,3.5735072e-06,6.2470746e-05,1.1256005e-05,0.854001,0.14592132,4_S7
c2_p070_20240115_o04,p070_20240115,70,0,2,83,5_S8,5.718082e-07,4.0229126e-05,0.00019063056,2.0527507e-06,0.00045400683,0.9993125,5_S8
c2_p070_20240119_o04,p070_20240119,70,0,2,84,5_S8,9.2591286e-08,6.095106e-07,2.8444014e-05,3.766599e-07,0.00029916622,0.99967134,5_S8
