image_id,session,plant,fold,camera,bbch,cls,p_0_S1,p_1_S2,p_2_S5,p_3_S6,p_4_S7,p_5_S8,pred
c2_p016_20230816_o05,p016_20230816,16,0,2,70,4_S7,2.9662406e-08,8.067227e-07,4.053346e-06,0.92145234,0.07854257,1.667972e-07,3_S6
c2_p016_20230921_o12,p016_20230921,16,0,2,75,4_S7,1.3577128e-05,1.0086404e-05,0.005015917,0.08843567,0.90580136,0.000723455,4_S7
c2_p016_20231005_o09,p016_20231005,16,0,2,77,4_S7,0.0008680533,0.005324281,0.10888996,0.0025227666,0.8755172,0.0068777893,4_S7
c2_p017_20230816_o06,p017_20230816,17,0,2,71,4_S7,8.84795e-10,3.9785526e-08,2.0257738e-07,0.9410197,0.058980078,7.1257404e-09,3_S6
c2_p017_20230921_o10,p017_20230921,17,0,2,74,4_S7,1.7181966e-06,2.3967139e-05,0.00091727,0.0015686018,0.9973137,0.00017489167,4_S7
c2_p017_20231005_o06,p017_20231005,17,0,2,72,4_S7,3.0090546e-06,2.720703e-06,5.7032295e-05,2.6321172e-07,0.0007142243,0.99922276,5_S8
c2_p025_20230828_o11,p025_20230828,25,0,2,16,0_S1,0.9994153,0.00036132697,0.00022320083,1.0156188e-07,1.13390355e-08,1.916737e-07,0_S1
c2_p025_20230904_o03,p025_20230904,25,0,2,22,1_S2,0.030958878,0.022376359,0.80029106,0.14549488,0.00085366855,2.5142486e-05,2_S5
c2_p025_20230908_o12,p025_20230908,25,0,2,61,3_S6,0.00083434506,0.0072311326,0.08820642,0.89943486,0.004288429,4.7550066e-06,3_S6
c2_p025_20230921_o07,p025_20230921,25,0,2,70,4_S7,3.0995903e-08,1.6576545e-05,7.510397e-06,0.003238629,0.99670464,3.2643286e-05,4_S7
c2_p025_20231006_o12,p025_20231006,25,0,2,72,4_S7,1.2710971e-05,0.0021280288,0.00017328821,0.013264452,0.98276615,0.0016553958,4_S7
c2_p025_20231017_o04,p025_20231017,25,0,2,75,4_S7,2.6851578e-11,6.1996563e-10,8.8853763e-10,3.9644427e-05,0.9999598,5.532945e-07,4_S7
c2_p025_20231023_o02,p025_20231023,25,0,2,76,4_S7,8.251321e-09,5.10874e-07,8.833659e-08,0.00045167212,0.9993705,0.00017718208,4_S7
c2_p025_20231027_o12,p025_20231027,25,0,2,77,4_S7,8.045163e-09,1.5519252e-06,1.7449585e-07,6.6504713e-06,0.9997123,0.00027938117,4_S7
c2_p025_20231101_o07,p025_20231101,25,0,2,78,4_S7,1.8919053e-07,7.120688e-06,7.420164e-06,4.739532e-07,0.9996848,0.00030000566,4_S7
c2_p025_20231106_o01,p025_20231106,25,0,2,79,4_S7,2.2330163e-07,1.0948243e-06,3.2907199e-06,3.6812286e-05,0.9996574,0.00030113483,4_S7
c2_p025_20231109_o12,p025_20231109,25,0,2,79,4_S7,2.6968614e-09,1.5266998e-07,5.7506902e-08,3.3512478e-07,0.99968255,0.00031699476,4_S7
c2_p025_20231120_o02,p025_20231120,25,0,2,81,5_S8,9.642214e-07,9.877285e-07,2.8885884e-06,9.383904e-07,0.00329709,0.9966972,5_S8
c2_p025_20231124_o04,p025_20231124,25,0,2,81,5_S8,8.4174295e-05,0.00452738,0.0052012894,3.4859226e-05,0.015598027,0.97455424,5_S8
c2_p025_20231127_o09,p025_20231127,25,0,2,81,5_S8,1.2367447e-07,1.1690224e-06,8.155023e-05,1.3652034e-07,0.00032992082,0.9995871,5_S8
c2_p025_20231130_o12,p025_20231130,25,0,2,81,5_S8,1.2821087e-06,6.3209995e-06,2.9993576e-05,8.56852e-07,0.00014884568,0.9998128,5_S8
c2_p030_20230828_o03,p030_20230828,30,0,2,15,0_S1,0.9935191,0.004848504,0.0016268325,1.0111172e-06,4.1588044e-07,4.0396776e-06,0_S1
c2_p030_20230904_o12,p030_20230904,30,0,2,53,2_S5,0.04711977,0.0016216387,0.95031893,0.0007316512,0.00020722339,7.928338e-07,2_S5
c2_p030_20230908_o03,p030_20230908,30,0,2,62,3_S6,9.2157116e-08,4.824612e-06,0.00019442491,0.999795,5.7222423e-06,4.4316123e-10,3_S6
c2_p030_20230921_o03,p030_20230921,30,0,2,70,4_S7,1.4552018e-08,1.5877298e-07,4.753361e-06,0.07724695,0.92274487,3.343852e-06,4_S7
c2_p030_20231006_o12,p030_20231006,30,0,2,73,4_S7,3.9430294e-08,6.376691e-07,3.7101843e-05,0.008097145,0.99184835,1.6767235e-05,4_S7
c2_p030_20231017_o02,p030_20231017,30,0,2,75,4_S7,5.761726e-09,1.9365082e-08,1.704121e-06,6.544286e-06,0.999918,7.3806e-05,4_S7
c2_p030_20231023_o04,p030_20231023,30,0,2,76,4_S7,5.0666955e-09,8.7495744e-07,5.7503433e-07,1.2858091e-07,0.99998987,8.585798e-06,4_S7
c2_p030_20231027_o04,p030_20231027,30,0,2,77,4_S7,5.625264e-07,9.128079e-06,8.025857e-06,1.4447636e-06,0.9998982,8.264763e-05,4_S7
c2_p030_20231101_o01,p030_20231101,30,0,2,78,4_S7,3.549921e-08,3.6982067e-07,1.0442891e-06,3.728236e-07,0.99972326,0.00027496257,4_S7
c2_p030_20231106_o08,p030_20231106,30,0,2,79,4_S7,1.2438593e-08,9.198997e-08,1.3138255e-07,4.0588443e-06,0.99982774,0.00016794786,4_S7
c2_p030_20231109_o04,p030_20231109,30,0,2,79,4_S7,3.059552e-06,1.1181512e-06,3.4543455e-06,8.551169e-06,0.9995086,0.00047518982,4_S7
c2_p030_20231120_o03,p030_20231120,30,0,2,81,5_S8,4.493228e-06,8.07368e-07,1.4028562e-05,2.7100992e-05,0.97851276,0.02144079,4_S7
c2_p030_20231124_o10,p030_20231124,30,0,2,82,5_S8,3.7036618e-05,0.0023966485,0.20309924,1.9005773e-06,0.007156965,0.7873083,5_S8
c2_p030_20231127_o02,p030_20231127,30,0,2,85,5_S8,2.1231563e-06,8.249802e-06,6.694552e-05,8.566276e-07,0.00073600654,0.99918586,5_S8
c2_p030_20231130_o06,p030_20231130,30,0,2,87,5_S8,2.3429366e-05,0.0015325045,0.013425522,1.9873021e-05,2.2685252e-05,0.984976,5_S8
c2_p035_20230828_o11,p035_20230828,35,0,2,14,0_S1,0.99756753,0.0018307181,0.0006007238,7.5059216e-07,2.1618858e-08,2.2012614e-07,0_S1
c2_p035_20230904_o01,p035_20230904,35,0,2,16,0_S1,0.047123436,0.040236663,0.9011661,0.006669939,0.004427054,0.00037676693,2_S5
c2_p035_20230908_o08,p035_20230908,35,0,2,52,2_S5,5.362371e-06,7.4702343e-06,0.16954492,0.83034444,9.778092e-05,6.319818e-09,3_S6
c2_p035_20230921_o06,p035_20230921,35,0,2,52,2_S5,0.0006175404,0.025996462,0.17219853,0.6791543,0.121902354,0.0001307538,3_S6
c2_p035_20231006_o07,p035_20231006,35,0,2,52,2_S5,5.0444114e-06,0.005641909,0.004929443,1.1791592e-05,0.9863533,0.0030585288,4_S7
c2_p035_20231017_o05,p035_20231017,35,0,2,52,2_S5,2.4736108e-05,0.0026928366,0.003339469,0.010782704,0.9826597,0.0005005254,4_S7
c2_p035_20231023_o05,p035_20231023,35,0,2,52,2_S5,7.965863e-05,0.031793613,0.0209956,0.0012505803,0.9341112,0.011769417,4_S7
c2_p035_20231027_o02,p035_20231027,35,0,2,52,2_S5,0.00013000642,0.26804352,0.026350617,0.02166154,0.68107295,0.0027413848,4_S7
c2_p035_20231101_o11,p035_20231101,35,0,2,52,2_S5,0.0006358047,0.027571496,0.0029431628,0.084784634,0.8681471,0.015917817,4_S7
c2_p035_20231106_o08,p035_20231106,35,0,2,52,2_S5,4.1634216e-06,3.0964584e-05,0.0007734416,0.009780367,0.989389,2.2083914e-05,4_S7
c2_p035_20231109_o09,p035_20231109,35,0,2,52,2_S5,4.5370292e-05,0.23251179,0.00043865055,0.07037279,0.69022226,0.006409224,4_S7
c2_p035_20231120_o07,p035_20231120,35,0,2,52,2_S5,2.6397533e-05,0.035410248,0.00066009694,0.06454062,0.87703836,0.022324298,4_S7
c2_p035_20231124_o01,p035_20231124,35,0,2,52,2_S5,3.667325e-05,0.002241872,0.028877426,0.002393519,0.82690257,0.13954797,4_S7
c2_p035_20231127_o10,p035_20231127,35,0,2,52,2_S5,0.0003644616,0.56241506,0.35569006,0.000522285,0.0036575338,0.07735063,1_S2
c2_p035_20231130_o06,p035_20231130,35,0,2,52,2_S5,9.447237e-05,0.007563451,0.016863888,0.000164324,0.90673596,0.06857789,4_S7
c2_p036_20230828_o07,p036_20230828,36,0,2,51,2_S5,0.99813974,0.0014903367,0.00036913386,2.396817e-07,1.8350262e-08,6.034626e-07,0_S1
c2_p036_20230904_o04,p036_20230904,36,0,2,60,3_S6,0.0029933695,0.91713536,0.07765365,0.0004038202,0.0017847253,2.8966311e-05,1_S2
c2_p036_20230908_o01,p036_20230908,36,0,2,63,3_S6,2.896953e-09,1.1598416e-08,5.64481e-07,0.9998919,0.000107504384,4.3220802e-10,3_S6
c2_p036_20230921_o03,p036_20230921,36,0,2,70,4_S7,5.1432085e-07,9.5291405e-05,0.0001063022,0.020492947,0.97927195,3.300546e-05,4_S7
c2_p036_20231006_o01,p036_20231006,36,0,2,72,4_S7,6.945186e-07,0.0016732218,0.0002622371,0.0002861884,0.9976254,0.00015229707,4_S7
c2_p036_20231017_o03,p036_20231017,36,0,2,73,4_S7,2.7982009e-07,0.00018087105,1.4744893e-05,7.091014e-05,0.99910116,0.0006320333,4_S7
c2_p036_20231023_o02,p036_20231023,36,0,2,74,4_S7,1.0399542e-05,0.0012976663,0.00016457353,0.0016710797,0.9964181,0.00043806533,4_S7
c2_p036_20231027_o05,p036_20231027,36,0,2,75,4_S7,1.0213661e-06,0.00024413347,1.6593887e-05,0.057284072,0.93965244,0.002801812,4_S7
c2_p036_20231101_o09,p036_20231101,36,0,2,76,4_S7,0.0001116269,0.0002455854,0.001970434,0.0001802561,0.9842514,0.013240767,4_S7
c2_p036_20231106_o06,p036_20231106,36,0,2,77,4_S7,1.5630459e-06,0.00010935269,0.00020300694,0.0016785762,0.99773216,0.00027532296,4_S7
c2_p036_20231109_o04,p036_20231109,36,0,2,78,4_S7,1.2606134e-05,0.005544848,0.00012963418,0.0031788878,0.9156158,0.07551824,4_S7
c2_p036_20231120_o10,p036_20231120,36,0,2,81,5_S8,1.38377745e-05,0.00017494534,0.00011996006,7.4374625e-06,0.0008827941,0.9988011,5_S8
c2_p036_20231124_o08,p036_20231124,36,0,2,82,5_S8,8.45463e-06,9.735541e-05,0.010166958,4.806363e-06,0.00018505316,0.98953736,5_S8
c2_p036_20231127_o04,p036_20231127,36,0,2,83,5_S8,3.8573064e-05,0.00023166958,0.00042580068,0.0001049504,0.00045445995,0.9987446,5_S8
c2_p036_20231130_o05,p036_20231130,36,0,2,84,5_S8,3.2693647e-06,3.9051333e-06,4.5271943e-05,9.70931e-06,0.00016120571,0.99977666,5_S8
c2_p054_20230929_o02,p054_20230929,54,0,2,13,0_S1,0.999846,9.213525e-05,4.7246045e-05,5.7030024e-06,9.776443e-07,8.058584e-06,0_S1
c2_p054_20231004_o11,p054_20231004,54,0,2,13,0_S1,0.9994135,0.00034268713,0.00018955208,1.6937649e-05,7.709228e-06,2.961078e-05,0_S1
c2_p054_20231011_o12,p054_20231011,54,0,2,14,0_S1,0.6969525,0.0020859132,0.2952063,0.0057003973,3.0254938e-05,2.4573364e-05,0_S1
c2_p054_20231017_o04,p054_20231017,54,0,2,53,2_S5,0.0009926608,0.023886712,0.666095,0.20400172,0.10432168,0.0007022759,2_S5
c2_p054_20231019_o06,p054_20231019,54,0,2,53,2_S5,0.0065532983,0.015649613,0.974815,0.0010221757,0.0019411143,1.8751194e-05,2_S5
c2_p054_20231023_o06,p054_20231023,54,0,2,60,3_S6,0.0003723793,0.003845729,0.9228135,0.06854907,0.0043959706,2.3345063e-05,2_S5
c2_p054_20231027_o07,p054_20231027,54,0,2,65,3_S6,3.2207456e-05,0.0012092919,0.006560047,0.9906623,0.0014873219,4.8917456e-05,3_S6
c2_p054_20231101_o11,p054_20231101,54,0,2,65,3_S6,1.9801381e-07,9.47698e-06,0.054058343,0.94492173,0.0010101638,1.1239616e-07,3_S6
c2_p054_20231106_o02,p054_20231106,54,0,2,68,3_S6,0.001426317,0.0072731515,0.55009305,0.33339152,0.107298,0.0005179954,2_S5
c2_p054_20231109_o05,p054_20231109,54,0,2,70,4_S7,3.365571e-05,0.00097095163,0.009224621,0.30853292,0.6793702,0.0018676186,4_S7
c2_p054_20231120_o02,p054_20231120,54,0,2,71,4_S7,7.88071e-05,0.0009210264,9.096829e-05,0.0053487476,0.9851208,0.008439659,4_S7
c2_p054_20231127_o02,p054_20231127,54,0,2,73,4_S7,7.059232e-09,6.183596e-08,7.6614015e-07,0.00077187346,0.99917525,5.2051764e-05,4_S7
c2_p054_20231130_o04,p054_20231130,54,0,2,75,4_S7,7.1221366e-05,0.002104274,0.031238139,0.0063306526,0.86964834,0.090607375,4_S7
c2_p054_20231204_o04,p054_20231204,54,0,2,78,4_S7,4.5858316e-05,0.0009121433,0.0034607407,0.05909629,0.931047,0.005437901,4_S7
c2_p054_20231211_o04,p054_20231211,54,0,2,79,4_S7,8.1037605e-08,7.003639e-07,3.592507e-05,0.02675144,0.97319317,1.8584558e-05,4_S7
c2_p054_20231214_o11,p054_20231214,54,0,2,79,4_S7,4.291477e-07,1.860624e-05,5.012293e-06,0.00032586235,0.9933863,0.006263823,4_S7
c2_p054_20231218_o07,p054_20231218,54,0,2,79,4_S7,3.8160033e-07,3.1219773e-07,1.2720435e-06,1.0695405e-05,0.9977181,0.002269316,4_S7
c2_p054_20231227_o03,p054_20231227,54,0,2,79,4_S7,2.772194e-07,1.8800846e-06,4.7661544e-07,2.8748057e-06,0.9942742,0.005720283,4_S7
c2_p054_20240104_o08,p054_20240104,54,0,2,82,5_S8,1.8707804e-06,7.165568e-06,7.3587216e-06,2.0421157e-05,0.9556607,0.04430245,4_S7
c2_p057_20230929_o10,p057_20230929,57,0,2,13,0_S1,0.99986553,9.1175374e-05,2.7086513e-05,2.9527778e-06,1.0306467e-06,1.2201421e-05,0_S1
c2_p057_20231004_o08,p057_20231004,57,0,2,13,0_S1,0.9996722,0.00021893457,0.000102767495,1.6279473e-06,1.636369e-07,4.4300036e-06,0_S1
c2_p057_20231011_o05,p057_20231011,57,0,2,21,1_S2,0.8485016,0.0025217845,0.14716674,0.0017906482,1.1534608e-05,7.656276e-06,0_S1
c2_p057_20231017_o10,p057_20231017,57,0,2,60,3_S6,0.03960479,0.005565651,0.90898025,0.045691773,0.00015309411,4.510878e-06,2_S5
c2_p057_20231019_o01,p057_20231019,57,0,2,61,3_S6,0.00028767114,0.0034314767,0.032243133,0.9629236,0.0011007282,1.3390885e-05,3_S6
c2_p057_20231023_o09,p057_20231023,57,0,2,64,3_S6,2.6386304e-09,1.5143561e-06,0.00017404088,0.999592,0.00023245197,5.072036e-09,3_S6
c2_p057_20231027_o05,p057_20231027,57,0,2,65,3_S6,7.3528616e-05,0.006895985,0.0052902475,0.70733446,0.27949333,0.0009124864,3_S6
c2_p057_20231101_o02,p057_20231101,57,0,2,67,3_S6,7.0052577e-09,3.6737886e-06,2.3582412e-05,0.034582824,0.965389,8.4164657e-07,4_S7
c2_p057_20231106_o11,p057_20231106,57,0,2,70,4_S7,1.6492304e-07,4.257544e-06,0.00012008829,0.9509883,0.048772324,0.000114853814,3_S6
c2_p057_20231109_o10,p057_20231109,57,0,2,71,4_S7,1.5097937e-08,1.1150155e-05,1.6862175e-06,0.004425763,0.99538475,0.0001766509,4_S7
c2_p057_20231120_o05,p057_20231120,57,0,2,73,4_S7,1.14475704e-07,2.2610373e-06,2.807433e-06,6.2674924e-05,0.9947271,0.0052050427,4_S7
c2_p057_20231127_o04,p057_20231127,57,0,2,75,4_S7,3.9679633e-09,8.826249e-08,9.394435e-08,8.29272e-06,0.9999082,8.331368e-05,4_S7
c2_p057_20231130_o12,p057_20231130,57,0,2,77,4_S7,4.314542e-09,1.8796999e-07,5.8929654e-08,2.0898535e-05,0.9994029,0.0005760476,4_S7
c2_p057_20231204_o04,p057_20231204,57,0,2,78,4_S7,1.8348805e-09,1.0875134e-07,3.6481177e-07,2.626045e-07,0.9999931,6.1812316e-06,4_S7
c2_p057_20231211_o11,p057_20231211,57,0,2,79,4_S7,2.7820667e-08,6.8093857e-07,1.5395979e-06,1.5053738e-06,0.9980478,0.0019484869,4_S7
c2_p057_20231214_o03,p057_20231214,57,0,2,79,4_S7,2.1603003e-07,5.608274e-07,1.1540444e-06,3.4633106e-06,0.99891484,0.0010796972,4_S7
c2_p057_20231218_o08,p057_20231218,57,0,2,79,4_S7,4.3686807e-08,3.076673e-07,1.5923257e-07,0.00056980463,0.99068683,0.0087429555,4_S7
c2_p057_20231227_o02,p057_20231227,57,0,2,80,5_S8,1.0565973e-07,7.14966e-07,3.7955065e-08,6.8518e-06,0.025286725,0.97470564,5_S8
c2_p057_20240104_o06,p057_20240104,57,0,2,83,5_S8,2.1611024e-06,2.3684574e-06,1.7670476e-06,1.6801607e-06,0.0052006184,0.9947915,5_S8
c2_p066_20231006_o04,p066_20231006,66,0,2,13,0_S1,0.999948,2.876943e-05,9.514459e-06,1.4570511e-06,2.661345e-06,9.617949e-06,0_S1
c2_p066_20231011_o07,p066_20231011,66,0,2,13,0_S1,0.99997437,1.0368365e-05,1.0892888e-05,2.8263419e-06,4.2755744e-07,1.052189e-06,0_S1
c2_p066_20231017_o07,p066_20231017,66,0,2,13,0_S1,0.99991703,6.566783e-05,1.4716683e-05,4.7562702e-07,1.2218153e-07,2.026635e-06,0_S1
c2_p066_20231019_o05,p066_20231019,66,0,2,13,0_S1,0.9927933,0.0069628325,0.00022842115,3.3356441e-06,1.5923889e-06,1.0531227e-05,0_S1
c2_p066_20231023_o07,p066_20231023,66,0,2,13,0_S1,0.99981755,1.9677962e-05,0.00015260931,8.106205e-06,2.1696165e-07,1.9016984e-06,0_S1
c2_p066_20231027_o12,p066_20231027,66,0,2,14,0_S1,0.7165019,0.006664385,0.27669078,6.219415e-05,7.201229e-05,8.759859e-06,0_S1
c2_p066_20231101_o05,p066_20231101,66,0,2,53,2_S5,0.00039296248,2.2817145e-05,0.9993303,0.0002538117,1.5807913e-07,8.9398435e-09,2_S5
c2_p066_20231106_o03,p066_20231106,66,0,2,60,3_S6,6.5190025e-06,0.00043109665,0.06154908,0.9375345,0.00047692205,1.823404e-06,3_S6
c2_p066_20231109_o11,p066_20231109,66,0,2,65,3_S6,1.0049313e-07,2.4390763e-06,0.00015539135,0.9989361,0.0009050025,9.2070013e-07,3_S6
c2_p066_20231120_o02,p066_20231120,66,0,2,67,3_S6,1.3232662e-09,1.0046978e-07,3.0976278e-07,0.005169744,0.99482936,4.0736973e-07,4_S7
c2_p066_20231127_o08,p066_20231127,66,0,2,70,4_S7,8.996703e-09,2.5834327e-06,8.5898e-07,0.015087359,0.9849036,5.663227e-06,4_S7
c2_p066_20231130_o08,p066_20231130,66,0,2,71,4_S7,1.2508518e-08,2.228766e-06,1.1104897e-05,0.0040649944,0.9959204,1.229156e-06,4_S7
c2_p066_20231204_o07,p066_20231204,66,0,2,73,4_S7,6.815622e-09,3.7424644e-07,9.4215926e-07,0.000106777545,0.9998913,6.205026e-07,4_S7
c2_p066_20231211_o01,p066_20231211,66,0,2,75,4_S7,1.1164018e-08,6.766117e-07,2.786716e-06,2.2018801e-05,0.99991214,6.239158e-05,4_S7
c2_p066_20231214_o01,p066_20231214,66,0,2,78,4_S7,9.362704e-09,4.469551e-08,2.7225855e-07,2.5286163e-05,0.9999738,6.709402e-07,4_S7
c2_p066_20231218_o11,p066_20231218,66,0,2,79,4_S7,1.2313444e-07,3.2730818e-06,1.0292773e-05,0.0021574332,0.99773407,9.4768366e-05,4_S7
c2_p066_20231227_o10,p066_20231227,66,0,2,80,5_S8,9.761407e-07,8.9799985e-05,2.9120578e-05,9.400014e-05,0.99826354,0.001522596,4_S7
c2_p066_20240115_o04,p066_20240115,66,0,2,82,5_S8,4.99147e-07,2.0023217e-06,4.2062325e-06,7.7693585e-07,0.00022194479,0.99977046,5_S8
c2_p066_20240119_o05,p066_20240119,66,0,2,82,5_S8,3.1207026e-07,2.44546e-07,1.7950905e-06,2.1660007e-08,1.4628519e-05,0.9999831,5_S8
c2_p066_20240126_o07,p066_20240126,66,0,2,84,5_S8,9.965809e-06,3.4501568e-06,2.682567e-05,1.3441947e-05,0.0003940682,0.9995522,5_S8
c2_p069_20231006_o11,p069_20231006,69,0,2,13,0_S1,0.99989927,4.6592406e-05,3.9291164e-05,3.0736794e-06,2.594075e-06,9.142585e-06,0_S1
c2_p069_20231011_o06,p069_20231011,69,0,2,13,0_S1,0.99997854,2.9290911e-06,1.2979534e-05,3.2888022e-06,8.5520367e-07,1.4083355e-06,0_S1
c2_p069_20231017_o08,p069_20231017,69,0,2,13,0_S1,0.9997322,7.443435e-05,0.00018718824,2.652812e-06,6.180977e-07,2.9061569e-06,0_S1
c2_p069_20231019_o12,p069_20231019,69,0,2,14,0_S1,0.99846774,0.0014042199,0.00012701486,3.8400376e-07,6.4122204e-08,5.07569e-07,0_S1
c2_p069_20231023_o09,p069_20231023,69,0,2,14,0_S1,0.9983524,7.2291978e-06,0.0016381284,1.9007452e-06,7.1413716e-08,2.2007298e-07,0_S1
c2_p069_20231027_o12,p069_20231027,69,0,2,15,0_S1,0.0005086464,3.8019307e-06,0.99945647,3.02256e-05,7.957007e-07,1.3872151e-09,2_S5
c2_p069_20231101_o08,p069_20231101,69,0,2,53,2_S5,0.0004999819,6.324904e-05,0.96701247,0.03238187,4.2086238e-05,3.6756717e-07,2_S5
c2_p069_20231106_o12,p069_20231106,69,0,2,61,3_S6,1.2595946e-08,1.4952296e-06,6.390948e-05,0.9992041,0.000730397,2.2683885e-08,3_S6
c2_p069_20231109_o11,p069_20231109,69,0,2,66,3_S6,2.7486198e-08,1.9737224e-06,0.00028490883,0.9963468,0.0033662333,4.920155e-08,3_S6
c2_p069_20231120_o06,p069_20231120,69,0,2,70,4_S7,1.116542e-06,6.1384315e-05,0.00028572165,0.97999305,0.019642044,1.664734e-05,3_S6
c2_p069_20231127_o09,p069_20231127,69,0,2,72,4_S7,7.572992e-10,2.3397064e-07,1.2017456e-07,0.017866803,0.98213136,1.4838454e-06,4_S7
c2_p069_20231130_o07,p069_20231130,69,0,2,73,4_S7,9.4982615e-06,0.00045791312,0.0058727106,0.0025339157,0.9734098,0.017716156,4_S7
c2_p069_20231204_o04,p069_20231204,69,0,2,74,4_S7,1.101726e-05,8.857714e-05,6.9457994e-05,0.13885653,0.86017877,0.00079569535,4_S7
c2_p069_20231211_o05,p069_20231211,69,0,2,76,4_S7,8.8458006e-07,6.427554e-06,3.2466098e-05,0.00017986589,0.9925809,0.007199515,4_S7
c2_p069_20231214_o05,p069_20231214,69,0,2,77,4_S7,1.434971e-07,1.1053834e-06,2.9544406e-06,1.4891883e-05,0.99997556,5.3794897e-06,4_S7
c2_p069_20231218_o05,p069_20231218,69,0,2,78,4_S7,1.0678284e-05,2.229403e-05,0.00011651108,0.00033551126,0.9894621,0.010052863,4_S7
c2_p069_20231227_o06,p069_20231227,69,0,2,79,4_S7,1.2807183e-07,6.7004153e-06,2.340298e-06,8.52473e-06,0.9164521,0.083530225,4_S7
c2_p069_20240115_o04,p069_20240115,69,0,2,82,5_S8,7.708583e-06,6.2381114e-05,3.801343e-05,4.291167e-05,0.38097012,0.6188788,5_S8
c2_p069_20240119_o06,p069_20240119,69,0,2,82,5_S8,5.414123e-05,9.785957e-06,2.4937635e-05,3.3141685e-06,8.894726e-05,0.99981886,5_S8
c2_p069_20240126_o09,p069_20240126,69,0,2,84,5_S8,4.165729e-06,1.5776832e-06,2.7310127e-05,1.6881792e-07,2.0089654e-05,0.9999467,5_S8
c2_p070_20231006_o08,p070_20231006,70,0,2,13,0_S1,0.9999473,2.6364289e-05,1.8867097e-05,1.9261972e-06,1.2432704e-06,4.3905043e-06,0_S1
c2_p070_20231011_o08,p070_20231011,70,0,2,13,0_S1,0.9999374,7.067012e-06,3.9129478e-05,1.3922909e-05,1.6014299e-06,9.208209e-07,0_S1
c2_p070_20231017_o03,p070_20231017,70,0,2,13,0_S1,0.99972004,0.00014764113,0.00012266278,4.0949362e-06,9.570092e-07,4.6546993e-06,0_S1
c2_p070_20231019_o02,p070_20231019,70,0,2,14,0_S1,0.99702376,0.0020713515,0.00089312857,4.482285e-06,1.7805507e-06,5.5957385e-06,0_S1
c2_p070_20231023_o03,p070_20231023,70,0,2,14,0_S1,0.90078354,5.1187588e-05,0.099155575,7.882496e-06,9.457006e-07,8.5720626e-07,0_S1
c2_p070_20231027_o01,p070_20231027,70,0,2,21,1_S2,0.00023155562,6.0896426e-05,0.9991315,0.00052547065,5.0631774e-05,4.004953e-08,2_S5
c2_p070_20231101_o12,p070_20231101,70,0,2,60,3_S6,1.7368666e-05,0.0009726098,0.037089437,0.96188074,3.8493738e-05,1.3826888e-06,3_S6
c2_p070_20231106_o08,p070_20231106,70,0,2,62,3_S6,1.0127206e-07,1.8129207e-06,7.440517e-05,0.9977253,0.0021979387,4.6768992e-07,3_S6
c2_p070_20231109_o07,p070_20231109,70,0,2,65,3_S6,2.165855e-05,0.0007582451,0.00719407,0.99015546,0.0018417512,2.8772682e-05,3_S6
c2_p070_20231120_o03,p070_20231120,70,0,2,70,4_S7,7.153929e-08,3.5236203e-06,3.3009426e-06,0.00024296048,0.9996387,0.00011138796,4_S7
c2_p070_20231127_o07,p070_20231127,70,0,2,71,4_S7,4.838414e-06,0.0002481756,0.00019011904,0.3307087,0.6686995,0.00014856346,4_S7
